user_id,experiment_group,experiment_start_month
1410-RSCMR,discount,1900-12-01
3115-CZMZD,control,1900-04-01
0139-IVFJG,discount,1900-11-01
6683-VLCTZ,control,1900-07-01
5730-DBDSI,discount,1900-05-01
0030-FNXPP,discount,1900-07-01
2189-WWOEW,control,1900-09-01
5684-FJVYR,control,1900-08-01
4013-GUXND,discount,1900-11-01
1894-IGFSG,control,1900-03-01
7379-POKDZ,control,1900-11-01
1266-NZYUI,discount,1900-01-01
7969-FFOWG,discount,1900-07-01
4718-DHSMV,discount,1900-03-01
5175-WLYXL,discount,1900-08-01
7817-OMJNA,discount,1900-05-01
8728-SKJLR,control,1900-11-01
3137-NYQQI,discount,1900-08-01
7706-DZNKK,control,1900-09-01
0236-HFWSV,control,1900-07-01
3900-AQPHZ,discount,1900-08-01
5842-POCOP,control,1900-01-01
2037-XJFUP,discount,1900-02-01
8823-RLPWL,control,1900-11-01
9505-SQFSW,control,1900-08-01
7314-OXENN,discount,1900-04-01
3758-CKOQL,discount,1900-11-01
0322-CHQRU,control,1900-02-01
5676-CFLYY,discount,1900-08-01
7521-AFHAB,discount,1900-10-01
0285-INHLN,control,1900-12-01
4678-DVQEO,control,1900-04-01
5125-CNDSP,control,1900-08-01
0691-IFBQW,control,1900-07-01
4992-LTJNE,discount,1900-02-01
2202-OUTMO,discount,1900-07-01
0810-BDHAW,discount,1900-06-01
0229-LFJAF,discount,1900-08-01
7131-ZQZNK,control,1900-05-01
3442-ZHHCC,discount,1900-12-01
5726-CVNYA,discount,1900-11-01
9871-ELEYA,control,1900-04-01
4257-GAESD,control,1900-12-01
5173-WXOQV,discount,1900-07-01
2040-OBMLJ,control,1900-05-01
6286-ZHAOK,discount,1900-06-01
3807-XHCJH,discount,1900-10-01
3009-JWMPU,control,1900-10-01
5671-RQRLP,control,1900-07-01
1450-GALXR,control,1900-08-01
8859-AXJZP,control,1900-05-01
3174-AKMAS,discount,1900-08-01
3138-BKYAV,discount,1900-05-01
9926-PJHDQ,control,1900-12-01
7382-DFJTU,discount,1900-03-01
2798-NYLMZ,control,1900-10-01
4289-DTDKW,discount,1900-12-01
1820-TQVEV,discount,1900-03-01
2239-JALAW,control,1900-11-01
4853-RULSV,discount,1900-06-01
8098-TDCBU,discount,1900-07-01
3551-GAEGL,discount,1900-01-01
4785-NKHCX,control,1900-04-01
3196-NVXLZ,control,1900-10-01
6275-YDUVO,discount,1900-07-01
0036-IHMOT,discount,1900-05-01
0115-TFERT,discount,1900-12-01
4178-EGMON,discount,1900-10-01
4220-TINQT,control,1900-08-01
5318-YKDPV,discount,1900-06-01
7975-TZMLR,discount,1900-10-01
0295-QVKPB,discount,1900-06-01
4335-BSMJS,control,1900-08-01
2311-QYMUQ,discount,1900-05-01
3643-AHCFP,control,1900-10-01
9146-JRIOX,control,1900-12-01
3104-OWCGK,discount,1900-06-01
5337-IIWKZ,control,1900-10-01
9101-BWFSS,control,1900-03-01
9650-VBUOG,discount,1900-07-01
3487-EARAT,control,1900-09-01
2672-TGEFF,discount,1900-07-01
9231-ZJYAM,control,1900-06-01
4250-WAROZ,discount,1900-02-01
8184-WMOFI,discount,1900-07-01
6982-SSHFK,discount,1900-04-01
6092-QZVPP,discount,1900-08-01
4625-LAMOB,discount,1900-12-01
0727-BMPLR,control,1900-10-01
0392-BZIUW,discount,1900-07-01
1038-ZAGBI,control,1900-01-01
6549-NNDYT,discount,1900-06-01
3027-ZTDHO,control,1900-07-01
0422-OHQHQ,discount,1900-08-01
6916-HIJSE,control,1900-05-01
2316-ESMLS,control,1900-09-01
9778-OGKQZ,control,1900-05-01
7408-OFWXJ,discount,1900-04-01
6007-TCTST,control,1900-01-01
2252-NKNSI,discount,1900-06-01
8713-IGZSO,discount,1900-03-01
7905-TVXTA,control,1900-05-01
7695-PKLCZ,discount,1900-06-01
2382-BCKQJ,discount,1900-01-01
8374-UULRV,control,1900-07-01
2207-NHRJK,control,1900-09-01
3224-DFQNQ,control,1900-12-01
5275-PMFUT,discount,1900-02-01
4795-UXVCJ,discount,1900-10-01
9777-IQHWP,discount,1900-05-01
0947-MUGVO,discount,1900-06-01
9944-HKVVB,discount,1900-03-01
4124-MMETB,control,1900-01-01
3671-SHRSP,control,1900-02-01
0979-MOZQI,control,1900-07-01
2732-ISEZX,control,1900-10-01
3313-QKNKB,discount,1900-11-01
0323-XWWTN,discount,1900-11-01
1937-OTUKY,discount,1900-05-01
1573-LGXBA,control,1900-02-01
1764-VUUMT,control,1900-09-01
5073-WXOYN,control,1900-03-01
4713-ZBURT,control,1900-11-01
3050-GBUSH,discount,1900-02-01
0207-MDKNV,control,1900-06-01
7876-AEHIG,control,1900-06-01
7945-HLKEA,discount,1900-07-01
9342-VNIMQ,discount,1900-05-01
9851-KIELU,discount,1900-12-01
3523-BRGUW,discount,1900-02-01
3908-BLSYF,discount,1900-07-01
3199-NPKCN,control,1900-06-01
5170-PTRKA,control,1900-01-01
4661-NJEUX,control,1900-10-01
2123-AGEEN,discount,1900-12-01
1258-YMZNM,control,1900-10-01
0048-LUMLS,discount,1900-12-01
7549-MYGPK,discount,1900-08-01
5898-IGSLP,control,1900-08-01
3804-RVTGV,discount,1900-01-01
6259-WJQLC,discount,1900-07-01
9227-LUNBG,discount,1900-05-01
7997-EASSD,control,1900-12-01
0730-KOAVE,control,1900-12-01
8975-SKGRX,discount,1900-11-01
0678-RLHVP,control,1900-12-01
4315-MURBD,discount,1900-02-01
2267-FPIMA,discount,1900-11-01
1051-GEJLJ,control,1900-11-01
9734-YWGEX,discount,1900-04-01
2719-BDAQO,control,1900-05-01
5285-MVEHD,control,1900-09-01
0379-DJQHR,control,1900-07-01
0781-LKXBR,discount,1900-10-01
5543-QDCRY,control,1900-08-01
0297-RBCSG,control,1900-02-01
4694-PHWFW,discount,1900-02-01
0835-JKADZ,control,1900-10-01
1907-UBQFC,control,1900-12-01
7508-SMHXL,control,1900-08-01
3865-YIOTT,control,1900-04-01
5993-BQHEA,control,1900-02-01
6024-RUGGH,control,1900-08-01
6513-EECDB,control,1900-10-01
3956-CJUST,control,1900-02-01
4079-WWQQQ,discount,1900-09-01
6103-BOCOU,discount,1900-06-01
5149-TGWDZ,control,1900-01-01
7471-WNSUF,control,1900-12-01
8942-DBMHZ,discount,1900-01-01
4301-VVZKA,control,1900-12-01
9199-PWQVC,control,1900-09-01
4824-GUCBY,discount,1900-06-01
5393-HJZSM,control,1900-02-01
7074-IEVOJ,discount,1900-10-01
9625-QSTYE,control,1900-05-01
0862-PRCBS,control,1900-03-01
8812-ZRHFP,discount,1900-12-01
5146-CBVOE,discount,1900-04-01
0454-OKRCT,discount,1900-03-01
5787-KXGIY,control,1900-08-01
4750-ZRXIU,discount,1900-07-01
4198-VFOEA,discount,1900-02-01
6630-UJZMY,discount,1900-03-01
5709-LVOEQ,control,1900-06-01
6400-BWQKW,control,1900-04-01
2692-AQCPF,control,1900-07-01
0347-UBKUZ,discount,1900-08-01
0835-DUUIQ,discount,1900-06-01
0811-GSDTP,control,1900-06-01
7567-ECMCM,discount,1900-10-01
6115-ZTBFQ,discount,1900-11-01
6353-BRMMA,discount,1900-06-01
6680-WKXRZ,discount,1900-05-01
6231-WFGFH,discount,1900-02-01
9904-EHEVJ,discount,1900-12-01
7028-DVOIQ,discount,1900-01-01
6169-PPETC,control,1900-08-01
4208-UFFGW,control,1900-05-01
8584-KMVXD,discount,1900-08-01
8467-WYNSR,discount,1900-03-01
0851-DFJKB,control,1900-06-01
5382-SOYZL,discount,1900-08-01
9448-REEVD,control,1900-04-01
3261-CQXOL,control,1900-04-01
8388-FYNPZ,discount,1900-08-01
4002-BQWPQ,discount,1900-11-01
5651-YLPRD,discount,1900-01-01
2826-DXLQO,discount,1900-01-01
4378-BZYFP,control,1900-01-01
9489-UTFKA,control,1900-01-01
4849-PYRLQ,control,1900-05-01
9117-SHLZX,control,1900-12-01
9889-TMAHG,control,1900-03-01
4541-RMRLG,control,1900-12-01
7764-BDPEE,control,1900-10-01
3429-IFLEM,discount,1900-04-01
3158-MOERK,discount,1900-09-01
7294-TMAOP,control,1900-04-01
5002-GCQFH,control,1900-04-01
0556-FJEGU,discount,1900-12-01
8919-FYFQZ,discount,1900-08-01
0604-THJFP,discount,1900-07-01
2834-JRTUA,discount,1900-12-01
5875-YPQFJ,discount,1900-01-01
5879-SESNB,discount,1900-07-01
6646-QVXLR,discount,1900-09-01
6461-PPAXN,discount,1900-08-01
3318-ISQFQ,discount,1900-06-01
1106-HRLKZ,discount,1900-07-01
2483-XSSMZ,control,1900-07-01
8603-IJWDN,control,1900-11-01
8165-ZJRNM,discount,1900-09-01
9369-XFEHK,control,1900-05-01
2604-XVDAM,control,1900-06-01
3717-OFRTN,discount,1900-05-01
9046-JBFWA,control,1900-10-01
3280-NMUVX,discount,1900-02-01
1206-EHBDD,discount,1900-09-01
8361-LBRDI,control,1900-01-01
4883-KCPZJ,discount,1900-08-01
9108-EQPNQ,control,1900-10-01
7277-KAMWT,discount,1900-11-01
3842-IYKUE,discount,1900-09-01
6641-XRPSU,control,1900-01-01
1374-DMZUI,control,1900-05-01
2545-LXYVJ,discount,1900-08-01
3234-VKACU,control,1900-08-01
8357-EQXFO,discount,1900-10-01
1989-PRJHP,discount,1900-01-01
8120-JDCAM,discount,1900-10-01
8917-FAEMR,control,1900-12-01
7047-YXDMZ,discount,1900-12-01
2858-EIMXH,discount,1900-05-01
9524-EGPJC,control,1900-10-01
6993-OHLXR,discount,1900-12-01
8818-XYFCQ,control,1900-09-01
6419-ZTTLE,discount,1900-04-01
0929-HYQEW,discount,1900-02-01
6614-YOLAC,discount,1900-05-01
7426-RHZGU,discount,1900-12-01
4065-JJAVA,control,1900-02-01
4695-VADHF,discount,1900-06-01
3863-IUBJR,control,1900-08-01
7649-SIJJF,control,1900-11-01
9361-YNQWJ,discount,1900-03-01
3748-FVMZZ,control,1900-04-01
9391-TTOYH,control,1900-09-01
1452-XRSJV,control,1900-02-01
3422-WJOYD,discount,1900-06-01
8242-SOQUO,discount,1900-11-01
7460-ITWWP,discount,1900-09-01
7147-AYBAA,discount,1900-07-01
7868-TMWMZ,control,1900-08-01
4822-RVYBB,control,1900-02-01
6732-FZUGP,control,1900-02-01
8436-BJUMM,discount,1900-01-01
4184-TJFAN,discount,1900-01-01
8329-GWVPJ,control,1900-07-01
1352-VHKAJ,control,1900-05-01
4145-UQXUQ,discount,1900-12-01
2632-TACXW,discount,1900-07-01
8146-QQKZH,discount,1900-09-01
1767-CJKBA,discount,1900-11-01
6445-TNRXS,discount,1900-09-01
4581-LNWUM,control,1900-02-01
4869-EPIUS,control,1900-08-01
9948-YPTDG,discount,1900-01-01
1236-WFCDV,discount,1900-09-01
1915-OAKWD,control,1900-08-01
7296-PIXQY,control,1900-10-01
4883-QICIH,discount,1900-04-01
3354-OADJP,discount,1900-06-01
3524-WQDSG,control,1900-02-01
0810-DHDBD,control,1900-02-01
4026-SKKHW,control,1900-07-01
2829-HYVZP,discount,1900-04-01
8329-IBCTI,control,1900-05-01
1271-SJBGZ,control,1900-03-01
3845-JHAMY,discount,1900-11-01
7013-PSXHK,discount,1900-01-01
5669-SRAIP,control,1900-09-01
5981-ITEMU,discount,1900-10-01
3486-NPGST,control,1900-02-01
6941-PMGEP,discount,1900-04-01
1624-WOIWJ,control,1900-05-01
2074-GKOWZ,discount,1900-12-01
0376-YMCJC,control,1900-04-01
6100-FJZDG,control,1900-08-01
4829-ZLJTK,control,1900-06-01
1730-VFMWO,control,1900-06-01
7143-BQIBA,control,1900-01-01
3800-LYTRK,control,1900-12-01
0634-SZPQA,control,1900-09-01
9646-NMHXE,discount,1900-04-01
7030-NJVDP,control,1900-07-01
5536-RTPWK,discount,1900-05-01
8883-GRDWQ,control,1900-07-01
6166-ILMNY,control,1900-12-01
3097-NNSPB,discount,1900-01-01
7771-ZONAT,control,1900-10-01
0655-RBDUG,discount,1900-02-01
2111-DWYHN,discount,1900-05-01
4194-WHFCB,discount,1900-11-01
4121-AGSIN,control,1900-10-01
4361-BKAXE,discount,1900-08-01
9845-PEEKO,discount,1900-05-01
0455-XFASS,control,1900-09-01
0301-KOBTQ,discount,1900-08-01
1751-NCDLI,control,1900-06-01
4367-NUYAO,control,1900-01-01
9878-TNQGW,discount,1900-05-01
9170-ARBTB,control,1900-01-01
4441-NIHPT,discount,1900-04-01
8999-BOHSE,control,1900-10-01
7241-AJHFS,discount,1900-08-01
7029-RPUAV,control,1900-07-01
4546-FOKWR,discount,1900-02-01
9036-CSKBW,control,1900-09-01
5832-TRLPB,control,1900-02-01
8590-YFFQO,discount,1900-08-01
8659-IOOPU,discount,1900-01-01
1338-CECEE,discount,1900-01-01
7439-DKZTW,control,1900-06-01
4646-QZXTF,discount,1900-01-01
4607-CHPCA,discount,1900-04-01
9742-XOKTS,control,1900-07-01
6921-OZMFH,discount,1900-02-01
9578-FOMUK,discount,1900-05-01
4712-UYOOI,control,1900-05-01
8824-RWFXJ,discount,1900-04-01
7722-CVFXN,discount,1900-11-01
8717-VCTXJ,control,1900-11-01
7363-QTBIW,control,1900-04-01
4159-NAAIX,control,1900-01-01
0971-QIFJK,discount,1900-12-01
9397-TZSHA,control,1900-05-01
3391-JSQEW,discount,1900-07-01
0343-QLUZP,discount,1900-09-01
9763-PDTKK,discount,1900-06-01
2176-LVPNX,discount,1900-12-01
7627-JKIAZ,control,1900-08-01
3312-UUMZW,control,1900-02-01
1271-UODNO,control,1900-10-01
8461-EFQYM,control,1900-04-01
6900-RBKER,control,1900-08-01
6891-JPYFF,control,1900-06-01
1459-QNFQT,discount,1900-12-01
1047-NNCBF,control,1900-12-01
3696-XRIEN,control,1900-05-01
4081-DYXAV,discount,1900-10-01
0074-HDKDG,discount,1900-06-01
8791-GFXLZ,discount,1900-08-01
8111-SLLHI,control,1900-12-01
0927-LCSMG,discount,1900-09-01
9330-DHBFL,control,1900-04-01
0098-BOWSO,control,1900-01-01
3452-ABWRL,control,1900-09-01
5859-HZYLF,discount,1900-05-01
8257-RZAHR,control,1900-04-01
5293-WXJAK,control,1900-07-01
3156-QLHBO,discount,1900-08-01
2208-NQBCT,control,1900-11-01
1779-PWPMG,control,1900-06-01
6621-NRZAK,control,1900-03-01
0831-JNISG,discount,1900-11-01
0774-IFUVM,discount,1900-04-01
3082-WQRVY,discount,1900-01-01
9553-DLCLU,discount,1900-08-01
1641-BYBTK,discount,1900-02-01
2460-NGXBJ,control,1900-08-01
2446-ZKVAF,discount,1900-07-01
0841-NULXI,discount,1900-12-01
3522-CDKHF,discount,1900-05-01
1430-SFQSA,discount,1900-09-01
0411-EZJZE,control,1900-04-01
7851-WZEKY,discount,1900-07-01
8844-TONUD,discount,1900-10-01
8807-ARQET,control,1900-08-01
8992-CEUEN,discount,1900-06-01
4320-QMLLA,control,1900-12-01
8777-PVYGU,control,1900-04-01
8292-ITGYJ,discount,1900-11-01
6870-ZWMNX,discount,1900-08-01
0621-CXBKL,discount,1900-12-01
5268-DSMNQ,control,1900-03-01
5334-JLAXU,discount,1900-08-01
4086-YQSNZ,control,1900-12-01
6242-MBHPK,control,1900-03-01
5868-CZJDR,control,1900-09-01
9359-UGBTK,discount,1900-02-01
0135-NMXAP,control,1900-03-01
4782-OSFXZ,discount,1900-09-01
6479-OAUSD,discount,1900-03-01
7129-ACFOG,discount,1900-05-01
4189-NAKJS,control,1900-01-01
5562-BETPV,discount,1900-12-01
1282-IHQAC,control,1900-02-01
9127-FHJBZ,discount,1900-07-01
6270-OMFIW,discount,1900-08-01
1641-RQDAY,discount,1900-11-01
0107-WESLM,discount,1900-07-01
6994-ORCWG,control,1900-08-01
1346-UFHAX,discount,1900-07-01
3992-YWPKO,discount,1900-07-01
2933-XEUJM,discount,1900-09-01
0125-LZQXK,control,1900-06-01
5461-QKNTN,discount,1900-12-01
4835-YSJMR,discount,1900-06-01
8399-YNDCH,discount,1900-09-01
3164-YAXFY,control,1900-08-01
0887-WBJVH,discount,1900-11-01
4660-IRIBM,discount,1900-08-01
5673-FSSMF,discount,1900-06-01
7670-ZBPOQ,discount,1900-04-01
8089-UZWLX,control,1900-03-01
0080-OROZO,discount,1900-06-01
3916-NRPAP,discount,1900-07-01
6807-SIWJI,control,1900-10-01
8221-HVAYI,discount,1900-05-01
1579-KLYDT,control,1900-11-01
5232-NXPAY,discount,1900-08-01
8967-SZQAS,discount,1900-01-01
4468-KAZHE,control,1900-12-01
0455-ENTCR,control,1900-06-01
8944-AILEF,discount,1900-03-01
5542-NKVRU,control,1900-12-01
7126-RBHSD,control,1900-01-01
5370-IIVVL,control,1900-12-01
6789-HJBWG,control,1900-05-01
3927-NLNRY,control,1900-06-01
9087-EYCPR,control,1900-10-01
6791-YBNAK,discount,1900-03-01
6358-LYNGM,discount,1900-08-01
6077-BDPXA,discount,1900-08-01
0013-MHZWF,discount,1900-05-01
5494-HECPR,discount,1900-09-01
8268-YDIXR,control,1900-11-01
9824-BEMCV,discount,1900-12-01
1373-ORVIZ,discount,1900-08-01
4291-SHSBH,discount,1900-06-01
6980-IMXXE,control,1900-11-01
9866-QEVEE,control,1900-04-01
9897-KXHCM,control,1900-08-01
0040-HALCW,control,1900-09-01
0784-GTUUK,control,1900-03-01
7979-CORPM,control,1900-12-01
2294-DMMUS,discount,1900-09-01
0872-JCPIB,control,1900-07-01
3055-MJDSB,control,1900-12-01
9091-WTUUY,control,1900-03-01
1618-CFHME,control,1900-02-01
3165-HDOEW,discount,1900-01-01
6581-NQCBA,discount,1900-08-01
7115-IRDHS,discount,1900-09-01
8496-DMZUK,control,1900-07-01
2040-VZIKE,control,1900-03-01
9068-VPWQQ,control,1900-07-01
0178-SZBHO,discount,1900-04-01
0384-RVBPI,discount,1900-01-01
1689-MRZQR,discount,1900-07-01
1299-AURJA,control,1900-11-01
4525-VZCZG,discount,1900-09-01
1543-LLLFT,control,1900-06-01
5835-BEQEU,control,1900-11-01
2788-CJQAQ,discount,1900-08-01
5565-FILXA,control,1900-02-01
0319-QZTCO,discount,1900-03-01
2120-SMPEX,discount,1900-05-01
0096-FCPUF,control,1900-03-01
0668-OGMHD,control,1900-10-01
5552-ZNFSJ,discount,1900-10-01
2223-KAGMX,discount,1900-11-01
6507-ZJSUR,discount,1900-10-01
9408-HRXRK,control,1900-07-01
5593-SUAOO,control,1900-10-01
7321-PKUYW,discount,1900-03-01
2833-SLKDQ,discount,1900-11-01
6766-HFKLA,discount,1900-03-01
7595-EUIVN,control,1900-11-01
7617-EYGLW,discount,1900-10-01
2026-TGDHM,control,1900-03-01
9220-ZNKJI,discount,1900-11-01
4030-VPZBD,discount,1900-08-01
2226-ICFDO,discount,1900-08-01
0723-VSOBE,control,1900-08-01
5529-GIBVH,discount,1900-04-01
4187-CINZD,control,1900-07-01
9992-UJOEL,control,1900-12-01
4741-WWJQZ,control,1900-08-01
6625-UTXEW,discount,1900-11-01
6818-WOBHJ,control,1900-04-01
6244-BESBM,control,1900-07-01
1004-NOZNR,control,1900-04-01
1251-STYSZ,discount,1900-12-01
2612-PHGOX,discount,1900-04-01
2408-TZMJL,control,1900-11-01
8480-PPONV,discount,1900-06-01
8780-IHCRN,control,1900-02-01
4598-ZADCK,discount,1900-08-01
1257-SXUXQ,control,1900-12-01
9681-KYGYB,control,1900-08-01
7182-OVLBJ,discount,1900-08-01
5095-ETBRJ,control,1900-03-01
7005-CYUIL,discount,1900-02-01
4821-WQOYN,control,1900-12-01
4730-AWNAU,control,1900-11-01
3452-FLHYD,discount,1900-04-01
2388-LAESQ,discount,1900-09-01
9531-NSBMR,control,1900-04-01
6260-ONULR,discount,1900-07-01
4389-UEFCZ,control,1900-11-01
8711-LOBKY,discount,1900-04-01
9134-CEQMF,control,1900-01-01
8985-OOPOS,discount,1900-07-01
8800-ZKRFW,control,1900-11-01
2616-FLVQC,control,1900-10-01
9968-FFVVH,control,1900-02-01
3108-PCCGG,discount,1900-09-01
7993-PYKOF,control,1900-02-01
8390-FESFV,control,1900-04-01
3022-BEXHZ,control,1900-06-01
5027-XWQHA,control,1900-06-01
6248-TKCQV,control,1900-12-01
6729-GDNGC,discount,1900-09-01
6198-ZFIOJ,discount,1900-02-01
5989-OMNJE,control,1900-06-01
4566-QVRRW,discount,1900-03-01
1291-CUOCY,discount,1900-04-01
9795-SHUHB,discount,1900-03-01
3230-IUALN,control,1900-11-01
0042-RLHYP,discount,1900-04-01
8519-IMDHU,control,1900-09-01
4945-RVMTE,control,1900-05-01
0201-OAMXR,discount,1900-10-01
1866-NXPSP,control,1900-02-01
3372-KWFBM,control,1900-11-01
7831-QGOXH,discount,1900-07-01
6393-WRYZE,control,1900-10-01
3941-XTSKM,control,1900-08-01
1661-CZBAU,discount,1900-11-01
6599-RCLCJ,discount,1900-11-01
9831-BPFRI,control,1900-09-01
5158-RIVOP,discount,1900-12-01
9788-YTFGE,discount,1900-08-01
9277-JOOMO,discount,1900-09-01
1907-YLNYW,discount,1900-10-01
1725-MIMXW,discount,1900-06-01
8947-YRTDV,control,1900-11-01
3161-ONRWK,discount,1900-09-01
0114-RSRRW,control,1900-12-01
4565-NLZBV,control,1900-11-01
0031-PVLZI,discount,1900-02-01
7206-GZCDC,discount,1900-03-01
6682-VCIXC,control,1900-05-01
4791-QRGMF,control,1900-08-01
6475-VHUIZ,discount,1900-05-01
3910-MRQOY,discount,1900-10-01
0661-WCQNQ,discount,1900-12-01
7537-RBWEA,discount,1900-09-01
4656-CAURT,control,1900-09-01
0121-SNYRK,discount,1900-01-01
1768-ZAIFU,control,1900-07-01
4671-LXRDQ,control,1900-01-01
3733-LSYCE,control,1900-12-01
6265-FRMTQ,control,1900-09-01
1934-SJVJK,discount,1900-12-01
3838-OZURD,control,1900-01-01
1371-DWPAZ,control,1900-11-01
9269-CQOOL,discount,1900-10-01
2017-CCBLH,discount,1900-08-01
7690-KPNCU,control,1900-12-01
0536-BGFMZ,control,1900-06-01
2293-IJWPS,discount,1900-04-01
2845-HSJCY,discount,1900-12-01
5469-NUJUR,discount,1900-03-01
1184-PJVDB,discount,1900-04-01
2625-TRCZQ,discount,1900-11-01
4102-HLENU,control,1900-03-01
7266-GSSJX,control,1900-11-01
7722-VJRQD,discount,1900-01-01
7073-QETQY,discount,1900-01-01
9415-DPEWS,control,1900-09-01
5624-RYAMH,discount,1900-04-01
0196-JTUQI,discount,1900-05-01
7130-YXBRO,control,1900-02-01
9272-LSVYH,control,1900-04-01
7943-RQCHR,discount,1900-02-01
3793-MMFUH,control,1900-03-01
3249-ZPQRG,discount,1900-12-01
2568-BRGYX,discount,1900-10-01
3084-DOWLE,discount,1900-03-01
1084-MNSMJ,discount,1900-04-01
7721-JXEAW,control,1900-08-01
7249-WBIYX,control,1900-03-01
4238-HFHSN,discount,1900-05-01
6250-CGGUN,control,1900-04-01
5478-JJVZK,control,1900-08-01
7596-IIWYC,discount,1900-05-01
6567-HOOPW,control,1900-09-01
9793-WECQC,control,1900-03-01
4291-HPAXL,control,1900-06-01
8999-YPYBV,control,1900-12-01
1839-FBNFR,control,1900-06-01
3164-AALRN,control,1900-10-01
3071-MVJCD,control,1900-07-01
1697-BCSHV,discount,1900-11-01
0562-KBDVM,discount,1900-03-01
1131-SUEKT,discount,1900-07-01
3717-OEAUQ,discount,1900-04-01
4538-WNTMJ,control,1900-04-01
3334-CTHOL,control,1900-09-01
4704-ERYFC,control,1900-12-01
9432-RUVSL,discount,1900-09-01
8060-HIWJJ,discount,1900-02-01
7684-XSZIY,discount,1900-09-01
9089-UOWJG,discount,1900-08-01
8621-MNIHH,discount,1900-10-01
8039-ACLPL,discount,1900-12-01
9885-AIBVB,discount,1900-02-01
1934-MKPXS,control,1900-10-01
2592-YKDIF,control,1900-02-01
2272-JKMSI,control,1900-03-01
0471-LVHGK,discount,1900-11-01
9518-RWHZL,discount,1900-04-01
8714-CTZJW,control,1900-01-01
3569-EDBPQ,discount,1900-01-01
3131-NWVFJ,control,1900-01-01
7521-YXVZY,discount,1900-06-01
5419-CONWX,control,1900-05-01
6240-EURKS,control,1900-04-01
2373-NTKOD,control,1900-08-01
1970-KKFWL,discount,1900-10-01
6960-HVYXR,discount,1900-11-01
9337-SRRNI,discount,1900-01-01
0895-UADGO,discount,1900-11-01
5678-VFNEQ,control,1900-01-01
5977-CKHON,discount,1900-11-01
7024-OHCCK,discount,1900-03-01
2692-BUCFV,discount,1900-11-01
7861-UVUFT,discount,1900-09-01
1830-GGFNM,discount,1900-03-01
5302-BDJNT,control,1900-02-01
5223-UZAVK,control,1900-04-01
4859-ZSRDZ,discount,1900-04-01
5651-WYIPH,control,1900-02-01
9350-VLHMB,discount,1900-06-01
3498-LZGQZ,discount,1900-06-01
8785-CJSHH,discount,1900-03-01
5357-TZHPP,control,1900-03-01
3870-SPZSI,control,1900-12-01
0680-DFNNY,control,1900-05-01
7560-QRBXH,control,1900-07-01
7077-XJMET,control,1900-09-01
8752-GHJFU,control,1900-09-01
6896-SRVYQ,discount,1900-11-01
7767-UXAGJ,control,1900-05-01
4652-ODEVH,discount,1900-05-01
6510-UPNKS,discount,1900-12-01
6718-BDGHG,discount,1900-07-01
9046-DQMTP,discount,1900-09-01
6439-LAJXL,discount,1900-01-01
1571-SAVHK,control,1900-01-01
9052-VKDUW,control,1900-11-01
9546-CQJSU,discount,1900-01-01
1666-JZPZT,control,1900-04-01
5777-KJIRB,discount,1900-03-01
0506-LVNGN,discount,1900-10-01
7677-SJJJK,discount,1900-12-01
2480-EJWYP,discount,1900-09-01
3253-HKOKL,discount,1900-04-01
7055-HNEOJ,control,1900-08-01
5514-YQENT,control,1900-11-01
3211-AAPKX,discount,1900-07-01
8445-DNBAE,control,1900-07-01
2951-QOQTK,control,1900-05-01
2958-NHPPS,control,1900-06-01
6806-YDEUL,discount,1900-04-01
1735-XMJVH,discount,1900-01-01
6890-PFRQX,discount,1900-02-01
0222-CNVPT,control,1900-11-01
5899-OUVKV,discount,1900-07-01
8681-ICONS,control,1900-06-01
1621-YNCJH,control,1900-03-01
3473-XIIIT,control,1900-08-01
6362-QHAFM,control,1900-01-01
7893-IXHRQ,discount,1900-09-01
3070-BDOQC,discount,1900-06-01
2952-QAYZF,control,1900-09-01
6234-PFPXL,control,1900-10-01
9824-QCJPK,discount,1900-04-01
4763-PGDPO,discount,1900-09-01
4283-IVYCI,discount,1900-12-01
1866-OBPNR,control,1900-11-01
8205-MQUGY,discount,1900-04-01
8970-ANWXO,control,1900-03-01
9480-BQJEI,discount,1900-11-01
5394-SVGJV,control,1900-10-01
6979-TNDEU,control,1900-10-01
9777-WJJPR,control,1900-04-01
9283-LZQOH,control,1900-03-01
7079-QRCBC,discount,1900-01-01
