user_id,gender,SeniorCitizen,Partner,Dependents,months_active,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,subscription_type,PaperlessBilling,PaymentMethod,monthly_price,total_revenue,churn_label,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue,ticket_count,avg_response_time,resolved_flag,experiment_group,experiment_start_month,stage_signup,stage_active,stage_engaged,stage_retained,tenure_bucket
4767-HZZHQ,Male,0,Yes,Yes,30,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.05,2570.2,0,6,61.05042562977802,4,Action,Desktop,1,1,1,0,0,82.05,0,10.05875919982676,1,control,1900-06-01,1,1,1,1,24-36
2424-WVHPL,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.7,74.7,0,4,41.618158499460726,22,Action,Desktop,1,4,1,0,0,74.7,2,20.672880415738152,1,discount,1900-08-01,1,1,1,1,0-6
7233-PAHHL,Male,0,Yes,Yes,66,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,84.0,5714.25,0,1,20.07638736332846,9,Horror,SmartTV,4,7,1,0,0,84.0,0,19.340495872102668,1,control,1900-05-01,1,1,0,1,36+
6067-NGCEU,Female,0,No,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.05,7107.0,0,8,54.23293812203573,3,Drama,Desktop,2,18,1,1,0,111.05,0,23.040544218924992,1,control,1900-06-01,1,1,1,1,36+
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,0,7,39.43664915835644,27,Romance,SmartTV,1,15,0,0,0,0.0,0,24.275156573720217,1,control,1900-01-01,1,1,1,1,36+
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,1,13,27.86847005370058,27,Horror,Desktop,3,9,0,0,0,0.0,0,17.323436212141917,1,control,1900-07-01,1,1,0,0,6-12
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,0,4,50.97038617437208,18,Romance,SmartTV,4,10,1,0,0,66.85,0,24.008396838293013,1,discount,1900-09-01,1,1,1,1,36+
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,1,5,27.36420737553704,11,Drama,Desktop,2,17,1,0,0,21.05,0,35.457489849496596,1,control,1900-10-01,1,1,0,0,0-6
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,0,6,25.236618280850006,11,Action,Desktop,4,20,1,1,0,21.0,0,34.42566700817273,1,discount,1900-09-01,1,1,0,1,36+
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,1,5,36.763918624510715,20,Romance,Mobile,1,23,1,0,0,98.5,1,31.32512146351012,1,discount,1900-12-01,1,1,1,0,24-36
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,0,7,47.74187841456399,21,Horror,SmartTV,2,3,0,0,0,0.0,0,31.198928741916845,1,control,1900-07-01,1,1,1,1,0-6
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,0,10,45.267347763613515,0,Horror,Desktop,3,9,1,0,0,19.45,1,29.542688643727093,1,discount,1900-02-01,1,1,1,1,0-6
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,0,4,62.880667262277704,22,Romance,SmartTV,2,13,1,1,0,95.0,1,20.393884744918225,1,discount,1900-12-01,1,1,1,1,36+
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,0,4,36.1869281617908,8,Drama,Desktop,2,23,1,0,0,45.55,0,39.60973507209765,1,control,1900-02-01,1,1,1,1,36+
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,1,7,39.76506570004034,3,Comedy,SmartTV,2,17,1,0,0,110.0,1,16.831157232961587,1,discount,1900-01-01,1,1,1,0,36+
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,0,5,29.148586900749255,15,Drama,Desktop,2,7,1,0,0,24.3,0,9.139613596125654,1,discount,1900-02-01,1,1,0,1,0-6
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,0,3,60.37460339231321,27,Action,Mobile,1,8,1,0,0,104.15,1,38.08140024309145,1,discount,1900-01-01,1,1,1,1,36+
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,0,4,45.30986532901195,27,Romance,SmartTV,4,12,1,0,0,30.15,0,37.51249485476537,1,control,1900-12-01,1,1,1,1,24-36
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,0,3,55.15997000297379,25,Action,Mobile,4,19,1,0,0,94.35,0,8.646768063207844,1,discount,1900-10-01,1,1,1,1,36+
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,0,2,44.32277588573467,15,Action,Mobile,4,16,1,0,0,19.4,0,24.800286913561823,1,discount,1900-12-01,1,1,1,1,36+
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,1,5,21.675932915875027,25,Romance,SmartTV,4,12,0,0,0,0.0,1,37.14821651212256,1,control,1900-09-01,1,1,0,0,36+
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,0,8,57.42257677198736,27,Drama,Desktop,4,7,1,0,0,57.95,1,34.05356947276001,0,control,1900-01-01,1,1,1,1,36+
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,0,4,16.81954394469554,15,Horror,Desktop,4,16,1,0,0,91.65,0,27.999924748845075,1,control,1900-09-01,1,1,0,1,36+
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,1,4,57.072289309657535,5,Comedy,SmartTV,3,23,1,0,0,76.5,0,21.275112492694852,1,discount,1900-02-01,1,1,1,0,36+
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,0,2,41.17878613792593,23,Drama,SmartTV,3,22,1,0,0,54.6,0,11.511531423175027,1,discount,1900-01-01,1,1,1,1,36+
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,0,4,21.415972750998105,29,Action,Desktop,2,13,1,1,0,89.85,0,29.721022196856648,1,discount,1900-12-01,1,1,0,1,0-6
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,0,5,54.05685741351897,23,Drama,Desktop,1,2,1,0,0,31.05,0,22.865644603051056,1,discount,1900-05-01,1,1,1,1,24-36
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,1,8,18.728119284783013,2,Horror,SmartTV,4,6,1,0,0,100.25,0,31.049771189178404,0,control,1900-07-01,1,1,0,0,6-12
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,0,8,29.172010497058046,17,Comedy,Mobile,3,11,1,0,1,20.65,0,36.9288049091056,1,control,1900-09-01,1,1,0,1,36+
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,0,3,62.281542768373654,11,Drama,Mobile,1,1,1,0,0,85.2,0,22.466584249915226,1,discount,1900-08-01,1,1,1,1,24-36
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,0,6,48.33513530771373,17,Action,SmartTV,4,23,1,1,0,99.8,0,3.58207886689888,1,discount,1900-04-01,1,1,1,1,36+
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,0,6,37.46198814513664,18,Romance,Desktop,2,19,1,0,0,20.7,0,22.648401024351617,1,control,1900-04-01,1,1,1,1,0-6
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,1,8,39.47023077217926,3,Drama,Desktop,3,9,1,0,0,74.4,1,19.00759865410825,1,control,1900-04-01,1,1,1,0,0-6
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,0,6,17.19685814056446,22,Horror,SmartTV,4,9,1,0,0,50.7,0,25.33554295554477,1,discount,1900-12-01,1,1,0,1,6-12
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,0,5,52.660894329770656,15,Action,SmartTV,1,11,1,0,0,20.85,0,32.67595866878212,1,control,1900-09-01,1,1,1,1,0-6
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,0,3,42.818709699049585,24,Drama,Desktop,1,15,1,0,0,88.95,0,31.84290692112508,1,discount,1900-11-01,1,1,1,1,24-36
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,1,6,25.1096697865535,19,Action,SmartTV,2,21,1,0,0,78.05,0,35.844306080536775,1,discount,1900-08-01,1,1,0,0,24-36
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,0,6,5.082178912022672,3,Action,Mobile,3,8,1,0,0,23.55,0,30.04770630306716,1,discount,1900-10-01,1,1,0,1,36+
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,0,4,48.858190984210225,20,Comedy,Desktop,2,13,1,0,0,19.75,0,20.88079179239007,1,discount,1900-05-01,1,1,1,1,0-6
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,0,6,35.279171025858844,17,Romance,Desktop,1,1,1,0,0,56.45,0,27.474715712272225,1,discount,1900-11-01,1,1,1,1,36+
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,0,5,44.35861806975172,25,Comedy,Mobile,3,9,1,1,0,85.95,0,19.53647832567989,1,discount,1900-08-01,1,1,1,1,12-24
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,1,9,44.07042302697668,9,Romance,SmartTV,1,21,1,0,0,58.6,1,30.85441331467012,1,control,1900-06-01,1,1,1,0,24-36
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,0,6,47.12482044243809,14,Romance,Desktop,3,8,1,0,0,50.55,0,23.949645928417063,1,control,1900-12-01,1,1,1,1,36+
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,1,5,30.95971030504074,26,Comedy,SmartTV,3,3,1,0,0,35.45,0,26.932356865419955,1,control,1900-10-01,1,1,1,0,0-6
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,1,4,42.331608072264295,12,Romance,Desktop,2,3,1,0,0,44.35,0,25.08204788061401,1,control,1900-03-01,1,1,1,0,0-6
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,0,4,69.66716942605073,17,Romance,Mobile,4,22,1,0,0,25.7,0,17.63629967445757,1,control,1900-05-01,1,1,1,1,36+
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,0,6,28.60802390284342,28,Comedy,SmartTV,1,20,0,1,0,0.0,0,24.321510788611175,1,discount,1900-01-01,1,1,0,1,12-24
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,0,5,18.95182800329612,9,Romance,Mobile,3,7,1,0,0,20.2,0,20.090251704001226,1,discount,1900-01-01,1,1,0,1,36+
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,0,9,35.11209336608026,6,Action,SmartTV,4,21,1,0,0,19.6,1,12.046276611970548,1,discount,1900-06-01,1,1,1,1,36+
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,1,3,23.386626787135565,8,Horror,Mobile,1,17,1,1,0,70.45,0,25.77910197093328,1,control,1900-04-01,1,1,0,0,0-6
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,0,6,39.094063482850984,18,Romance,Desktop,3,13,1,0,0,88.05,0,20.723623369857737,1,control,1900-04-01,1,1,1,1,36+
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,1,6,42.15904576050059,2,Drama,Mobile,1,11,1,0,0,71.15,0,11.966438058092644,1,control,1900-07-01,1,1,1,0,6-12
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,0,6,65.72195377149284,27,Comedy,Desktop,1,4,0,0,0,0.0,0,37.14999783785324,1,discount,1900-04-01,1,1,1,1,36+
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,0,4,28.90975441369584,9,Action,SmartTV,1,22,1,0,0,84.3,0,20.08133960328438,1,control,1900-02-01,1,1,0,1,36+
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,0,5,57.82066617537323,6,Horror,SmartTV,1,2,1,0,0,23.95,0,11.868618333845452,1,control,1900-12-01,1,1,1,1,36+
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,0,8,42.80417628993711,13,Drama,Mobile,4,1,1,0,0,99.05,2,22.60656541874501,1,control,1900-10-01,1,1,1,1,36+
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,0,6,30.664613645772828,1,Comedy,Mobile,4,3,1,0,0,19.6,0,12.556035851362187,1,discount,1900-01-01,1,1,1,1,0-6
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,1,6,53.826110654670245,10,Comedy,Desktop,3,2,1,0,0,45.65,0,46.23143284306488,1,discount,1900-03-01,1,1,1,0,0-6
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,0,4,39.524051390409944,13,Romance,SmartTV,1,24,1,0,0,64.5,0,16.18234727607041,1,discount,1900-03-01,1,1,1,1,24-36
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,0,4,25.76595183597844,27,Drama,Desktop,4,14,1,0,0,69.5,0,26.88158311870817,1,control,1900-10-01,1,1,0,1,12-24
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,0,4,64.04661266623694,1,Action,Mobile,2,17,1,0,0,68.55,0,33.81064515546154,1,discount,1900-06-01,1,1,1,1,6-12
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,1,2,44.886599095815896,1,Drama,SmartTV,1,2,1,0,0,95.0,1,22.0708765479529,1,control,1900-01-01,1,1,1,0,6-12
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,0,4,40.044625433922704,8,Comedy,Desktop,3,2,1,0,0,108.15,0,32.87639211762497,1,control,1900-02-01,1,1,1,1,36+
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,0,8,55.83557837193299,13,Horror,Mobile,2,1,1,0,0,86.1,1,40.25731615777498,1,control,1900-03-01,1,1,1,1,36+
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,0,5,28.866799811944325,19,Comedy,Desktop,3,19,0,0,0,0.0,0,15.441205554758575,1,discount,1900-12-01,1,1,0,1,0-6
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,0,8,40.80731221609784,29,Action,Desktop,3,2,1,0,0,80.9,0,4.620297206844029,1,control,1900-07-01,1,1,1,1,12-24
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,0,4,12.76606806077267,4,Comedy,Mobile,1,24,1,0,0,84.15,1,24.382582550350232,1,discount,1900-10-01,1,1,0,1,12-24
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,0,9,41.399517163076794,28,Action,Mobile,3,15,1,0,0,20.15,0,17.70483577930098,1,discount,1900-08-01,1,1,1,1,12-24
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,0,3,16.37884968222835,9,Action,Desktop,4,17,1,0,0,64.25,0,30.060016388193443,1,discount,1900-01-01,1,1,0,1,12-24
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,0,3,5.0,4,Horror,SmartTV,4,14,1,0,0,25.7,1,30.473909761606095,1,control,1900-04-01,1,1,0,1,6-12
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,0,7,42.40521086040249,3,Drama,Mobile,2,2,1,0,0,56.0,0,15.053654290247062,1,control,1900-07-01,1,1,1,1,12-24
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,1,5,51.18998937945211,24,Action,Desktop,1,11,1,0,0,82.4,0,18.90225805830743,1,discount,1900-03-01,1,1,1,0,12-24
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,0,3,53.11455552986859,20,Drama,Desktop,4,8,1,0,0,69.7,0,18.93427493712205,1,discount,1900-07-01,1,1,1,1,0-6
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,0,2,67.47285567195235,2,Action,Desktop,2,10,1,0,0,73.9,0,32.125631500204,1,control,1900-11-01,1,1,1,1,36+
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,0,3,46.5881803690417,13,Horror,Mobile,1,9,1,0,0,20.6,1,29.02498914712615,1,control,1900-11-01,1,1,1,1,6-12
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,0,4,52.10044806340082,29,Horror,Desktop,2,4,1,0,0,19.9,0,9.239478546827977,1,discount,1900-04-01,1,1,1,1,36+
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273.0,1,1,40.78032778369463,14,Drama,Desktop,4,17,1,0,0,70.9,1,35.983899253336226,1,discount,1900-05-01,1,1,1,0,0-6
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,0,6,53.53948599188076,6,Horror,SmartTV,1,19,1,0,0,89.05,1,14.039894209689225,1,discount,1900-10-01,1,1,1,1,36+
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,1,4,20.343424533199467,18,Romance,SmartTV,3,23,1,0,0,45.3,1,22.929851748257036,1,discount,1900-07-01,1,1,0,0,36+
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,0,6,56.59554572885708,19,Romance,Mobile,4,20,1,0,0,20.4,0,33.67651990835538,1,control,1900-08-01,1,1,1,1,12-24
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,0,5,31.96314639044008,22,Action,Mobile,3,10,1,0,0,84.25,0,25.022490136443132,0,control,1900-04-01,1,1,1,1,36+
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,1,5,49.06371300411395,17,Romance,Desktop,2,5,1,1,0,104.4,0,12.569009964463204,0,discount,1900-06-01,1,1,1,0,0-6
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,0,1,46.02141713984814,3,Horror,SmartTV,2,3,1,0,0,81.95,0,38.52482788337235,1,control,1900-08-01,1,1,1,1,12-24
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,1,13,66.43582273332484,13,Drama,SmartTV,4,23,1,0,0,94.85,0,24.65314816418446,1,discount,1900-12-01,1,1,1,0,36+
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,0,4,45.993046311163646,15,Comedy,SmartTV,2,8,1,0,0,20.55,0,27.421043490256608,1,discount,1900-08-01,1,1,1,1,24-36
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,0,6,5.0,20,Horror,Desktop,2,13,1,0,0,24.7,0,16.60134625162032,1,discount,1900-06-01,1,1,0,1,24-36
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,1,6,40.66289676931809,26,Horror,Mobile,4,13,1,0,0,74.45,0,13.951762387264257,1,discount,1900-03-01,1,1,1,0,12-24
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,1,6,51.753122539238056,9,Drama,SmartTV,2,16,1,0,0,76.45,0,29.955020145304488,1,discount,1900-03-01,1,1,1,0,6-12
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,0,5,15.04212617914225,1,Romance,Mobile,2,3,1,0,0,105.35,0,19.923622359032585,1,discount,1900-10-01,1,1,0,1,12-24
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252.0,0,6,48.23332429426194,13,Action,SmartTV,3,14,1,0,0,20.55,0,15.684171802329908,1,discount,1900-07-01,1,1,1,1,36+
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,1,5,31.597132351067284,5,Action,SmartTV,1,2,1,0,0,29.95,0,28.406863548974133,1,discount,1900-12-01,1,1,1,0,0-6
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,0,5,43.918243501531386,19,Romance,Mobile,1,19,1,0,0,45.3,0,28.324342085447903,0,control,1900-04-01,1,1,1,1,0-6
