user_id,experiment_group,experiment_start_month
4826-TZEVA,discount,11
6016-NXBNJ,control,6
9138-EFSMO,control,9
0576-WNXXC,discount,8
4632-XJMEX,discount,9
8910-LEDAG,control,1
3452-GWUIN,discount,4
2716-GFZOR,control,5
3724-UCSHY,discount,2
8626-XHBIE,control,6
4628-CTTLA,discount,2
3192-LNKRK,discount,9
4439-YRNVD,control,11
2876-VBBBL,control,1
6834-NXDCA,discount,5
2208-UGTGR,control,3
3005-TYFRD,discount,12
8670-MEFCP,discount,8
3079-BCHLN,discount,5
7777-UNYHB,discount,7
5597-GLBUC,control,11
7278-CKDNC,discount,10
2748-MYRVK,discount,1
8450-UYIBU,control,10
2969-VAPYH,control,10
4822-YCXMX,discount,2
7181-OQCUT,control,10
8474-UMLNT,discount,3
9821-POOTN,discount,6
3836-FZSDJ,control,12
9142-XMYJH,control,2
6559-ILWKJ,discount,12
0187-QSXOE,control,3
7733-UDMTP,control,6
2649-HWLYB,discount,7
5214-CHIWJ,control,12
4229-CZMLL,control,6
6904-JLBGY,discount,12
2465-BLLEU,control,1
1685-VAYJF,discount,11
8874-EJNSR,control,2
6917-YACBP,discount,8
5049-MUBWG,control,7
4223-WOZCM,control,2
0769-MURVM,discount,7
9253-VIFJQ,discount,11
7030-FZTFM,control,4
9741-YLNTD,control,4
5917-RYRMG,discount,9
5120-ZBLAI,control,7
1194-BHJYC,control,11
3663-MITLP,control,5
0906-QVPMS,discount,9
9025-ZRPVR,discount,11
1905-OEILC,discount,1
7858-GTZSP,discount,2
3285-UCQVC,discount,12
6248-BSHKG,discount,6
4685-TFLLS,discount,7
3470-BTGQO,control,6
1209-VFFOC,discount,4
8224-DWCKX,discount,10
5482-PLVPE,discount,9
4553-DVPZG,discount,3
4902-OHLSK,discount,9
6917-IAYHD,control,2
0495-ZBNGW,discount,11
8620-RJPZN,control,8
7572-KPVKK,control,5
2642-MAWLJ,control,7
2357-COQEK,control,1
7103-ZGVNT,control,8
3737-GCSPV,discount,6
2027-WKXMW,control,6
7137-NAXML,control,12
2428-ZMCTB,discount,5
2961-VNFKL,discount,7
1768-HNVGJ,control,1
6963-KQYQB,control,4
5934-RMPOV,control,11
1207-BLKSA,discount,2
4088-YLDSU,control,8
8316-BBQAY,control,8
1166-PQLGG,discount,4
3146-JTQHR,discount,4
4291-YZODP,discount,8
4395-PZMSN,control,4
6427-FEFIG,discount,2
0017-IUDMW,control,12
8706-HRADD,discount,9
9955-QOPOY,discount,1
4385-ZKVNW,control,12
5446-DKWYW,control,9
2034-CGRHZ,discount,10
5797-APWZC,discount,3
3683-QKIUE,discount,5
4228-ZGYUW,control,6
9031-ZVQPT,control,1
2990-IAJSV,discount,12
8107-KNCIM,discount,4
9027-YFHQJ,control,9
5176-LDKUH,discount,12
4644-OBGFZ,discount,4
7926-IJOOU,discount,6
6480-YAGIY,discount,3
4029-HPFVY,control,1
7602-DBTOU,control,9
5345-BMKWB,discount,5
3519-ZKXGG,control,10
5457-COLHT,control,2
6416-TVAIH,discount,10
5451-YHYPW,discount,9
5108-ADXWO,control,12
7998-WNZEM,control,12
3066-RRJIO,control,4
4664-NJCMS,discount,2
0307-BCOPK,discount,9
7629-WFGLW,discount,8
2542-HYGIQ,control,8
6715-OFDBP,control,7
5016-LIPDW,control,9
6481-LXPWL,control,12
1567-DSCIC,discount,3
2150-UWTFY,discount,12
6124-ACRHJ,control,4
9362-MWODR,discount,6
9975-GPKZU,discount,9
9625-RZFUK,control,1
5153-LXKDT,discount,10
5161-UBZXI,control,11
1020-JPQOW,discount,12
7919-ZODZZ,control,12
0565-JUPYD,discount,7
6867-ACCZI,discount,4
5939-XAIXZ,discount,4
9054-FOWNV,discount,8
2683-BPJSO,control,3
2157-MXBJS,discount,9
8207-VVMYB,control,7
9732-EQMWY,discount,3
9360-AHGNL,discount,9
1087-UDSIH,discount,10
5269-NRGDP,control,4
6195-MELTI,control,5
5485-WUYWF,control,5
2121-JAFOM,control,6
8818-DOPVL,discount,12
2632-UCGVD,discount,12
5445-PZWGX,control,11
1227-UDMZR,discount,1
5198-HQAEN,control,11
9170-CCKOU,control,7
2167-FQSTQ,discount,8
2819-GWENI,control,10
1043-YCUTE,control,8
3814-MLAXC,control,8
3572-UUHRS,control,2
2692-PFYTJ,control,2
1226-UDFZR,discount,1
5955-EPOAZ,control,9
6821-JPCDC,discount,6
8815-LMFLX,discount,8
9135-HSWOC,control,4
8582-KRHPJ,discount,4
5811-IWXYM,control,5
7044-YAACC,discount,11
8189-XRIKE,control,4
1506-YJTYT,discount,8
4123-DVHPH,discount,9
6425-YQLLO,discount,6
5442-UTCVD,control,4
2228-BZDEE,control,6
7734-DBOAI,control,3
2789-CZANW,discount,7
2091-RFFBA,control,1
2114-MGINA,control,8
7596-LDUXP,discount,6
3740-RLMVT,discount,2
4489-SNOJF,discount,8
2192-OZITF,discount,4
5651-CPDND,control,3
2186-QZEYA,control,1
1131-ALZWV,control,7
7729-XBTWX,discount,10
9134-WYRVP,control,6
3284-SVCRO,control,4
9732-OUYRN,discount,9
0559-CKHUS,discount,11
2931-SVLTV,discount,10
6899-PPEEA,control,1
7504-UWHNB,control,1
2582-FFFZR,control,10
8908-NMQTX,control,7
2187-LZGPL,discount,7
1431-AIDJQ,discount,10
6288-LBEAR,discount,2
4597-NUCQV,discount,8
9019-QVLZD,discount,8
8413-YNHNV,discount,12
5808-TOTXO,control,8
4369-NYSCF,control,8
6333-YDVLT,discount,10
5324-KTGCG,control,7
5599-HVLTW,control,3
7394-LWLYN,control,9
3707-LRWZD,discount,4
6873-UDNLD,control,7
2700-LUEVA,control,10
1455-ESIQH,control,7
0958-YHXGP,control,9
1101-SSWAG,control,9
2979-SXESE,discount,11
4013-TLDHQ,discount,2
5743-KHMNA,discount,5
4194-FJARJ,discount,10
5325-UWTWJ,control,2
3969-GYXEL,control,5
9208-OLGAQ,discount,7
3244-CQPHU,control,8
2674-MLXMN,discount,2
9708-HPXWZ,control,11
6992-TKNYO,control,11
4468-YDOVK,control,6
3754-DXMRT,control,3
5792-JALQC,control,10
7130-VTEWQ,control,2
2200-DSAAL,control,7
4302-ZYFEL,discount,7
9351-LZYGF,discount,9
4366-CTOUZ,discount,4
6121-VZNQB,discount,4
7903-CMPEY,control,6
1518-OMDIK,control,4
6671-NGWON,discount,2
0595-ITUDF,discount,7
6996-KNSML,control,11
1955-IBMMB,discount,12
0096-BXERS,discount,5
3806-YAZOV,control,10
7998-ZLXWN,control,1
6253-WRFHY,control,7
9133-AYJZG,discount,10
2675-OTVVJ,control,8
8680-CGLTP,discount,11
8430-TWCBX,control,3
5018-GWURO,discount,1
6741-QRLUP,control,8
4737-HOBAX,control,6
0537-QYZZN,discount,6
3340-QBBFM,discount,2
1704-NRWYE,discount,6
2592-SEIFQ,control,1
8200-KLNYW,discount,10
3372-CDXFJ,control,1
4781-ZXYGU,discount,4
7632-YUTXB,discount,6
2718-YSKCS,control,9
9896-UYMIE,discount,4
0853-NWIFK,discount,1
8212-CRQXP,control,4
6980-CDGFC,discount,6
7691-XVTZH,discount,11
2520-SGTTA,discount,5
7481-ATQQS,control,5
2277-VWCNI,discount,11
1088-CNNKB,discount,1
8642-GVWRF,control,5
1930-BZLHI,control,12
3400-ESFUW,discount,2
5868-YTYKS,discount,9
3525-DVKFN,discount,1
1482-OXZSY,control,9
0377-JBKKT,discount,10
5778-BVOFB,control,1
3373-YZZYM,control,3
2057-ZBLPD,discount,6
0228-MAUWC,control,10
5502-RLUYV,discount,5
0023-HGHWL,discount,2
7663-YJHSN,discount,10
4915-BFSXL,control,2
3086-RUCRN,discount,3
5215-LNLDJ,control,6
7576-JMYWV,control,2
9039-RBEEE,discount,5
0257-KXZGU,discount,1
1307-ATKGB,control,12
8417-FMLZI,discount,8
3714-XPXBW,control,12
1850-AKQEP,control,1
2824-DXNKN,discount,11
5227-JSCFE,discount,8
0848-ZGQIJ,discount,7
3621-CHYVB,discount,12
8042-RNLKO,discount,4
1792-UXAFY,discount,12
5372-FBKBN,discount,5
0420-TXVSG,discount,1
6217-TOWGS,control,10
0515-YPMCW,discount,4
0378-XSZPU,discount,6
1045-LTCYT,discount,4
1544-JJMYL,control,10
4636-JGAAI,discount,7
6874-SGLHU,discount,9
5951-AOFIH,discount,5
4729-XKASR,control,3
3059-NGMXB,discount,7
8652-YHIYU,discount,8
5278-PNYOX,control,11
5449-FIBXJ,discount,9
3486-HOOGQ,control,3
5061-PBXFW,control,1
8630-FJLIB,control,10
3891-NLXJB,discount,12
4749-OJKQU,control,9
0577-WHMEV,control,7
5453-AXEPF,control,11
3639-XJHKQ,discount,10
3716-LRGXK,control,11
2263-SFSQZ,control,11
9950-MTGYX,discount,4
3397-AVTKU,discount,7
4825-FUREZ,control,1
9837-BMCLM,discount,3
2672-OJQZP,discount,5
0137-UDEUO,control,1
3134-DSHVC,control,10
6161-UUUTA,control,5
7821-DPRQE,discount,1
6543-XRMYR,control,5
2001-EWBQU,control,6
4925-LMHOK,control,4
1608-GMEWB,control,1
6695-AMZUF,discount,3
1455-UGQVH,discount,8
8410-BGQXN,control,4
8280-MQRQN,control,3
1619-YWUBB,control,7
7611-YKYTC,control,4
2037-SGXHH,discount,11
3178-FESZO,control,4
0365-GXEZS,control,8
0082-OQIQY,control,3
6087-MVHJH,control,9
4603-JANFB,control,6
3018-TFTSU,discount,1
3606-SBKRY,control,8
4806-KEXQR,discount,7
0667-NSRGI,discount,7
7083-YNSKY,discount,4
6893-ODYYE,discount,11
8242-JSVBO,discount,2
2479-BRAMR,discount,6
9541-ZPSEA,control,1
2665-NPTGL,discount,4
1139-WUOAH,control,11
4693-VWVBO,discount,3
7434-SHXLS,discount,9
6937-GCDGQ,discount,9
0988-JRWWP,control,4
5075-JSDKI,control,1
7908-QCBCA,discount,9
8644-XYTSV,control,7
6711-FLDFB,control,3
3873-WOSBC,discount,11
7465-ZZRVX,control,2
7975-JMZNT,discount,2
7251-XFOIL,discount,2
4116-IQRFR,discount,7
3714-JTVOV,discount,8
8259-DZLIZ,discount,10
0442-ZXKVS,control,5
7853-WNZSY,discount,12
3120-FAZKD,control,5
8606-OEGQZ,discount,9
0225-ZORZP,control,11
4702-IOQDC,control,7
9489-JMTTN,control,1
0575-CUQOV,control,6
0967-BMLBD,control,7
6178-KFNHS,discount,1
2830-LEWOA,control,1
5006-MXVRN,discount,6
1264-BYWMS,control,2
9658-WYUFB,discount,5
8327-WKMIE,control,7
6917-FIJHC,discount,1
5329-KRDTM,discount,7
7797-EJMDP,control,8
3530-VWVGU,control,12
2013-SGDXK,control,2
6368-NWMCE,discount,3
3633-CDBUW,discount,12
0707-HOVVN,discount,4
8580-QVLOC,control,12
3956-MGXOG,control,10
9274-UARKJ,control,7
4077-HWUYD,discount,6
2012-NWRPA,control,11
8808-ELEHO,discount,11
0103-CSITQ,control,8
3506-LCJDC,control,7
8671-KKKOS,control,6
7305-ZWMAJ,discount,7
9518-XXBXE,control,5
3934-HXCFZ,control,4
6578-KRMAW,control,8
4860-IJUDE,discount,4
7666-WKRON,control,6
9688-YGXVR,control,11
0423-UDIJQ,control,6
1945-XISKS,control,10
4910-AQFFX,discount,12
2154-KVJFF,control,1
5360-LJCNJ,discount,9
2607-FBDFF,discount,6
9647-ERGBE,discount,6
3428-XZMAZ,discount,5
1100-DDVRV,control,1
0378-TOVMS,discount,3
4355-HBJHH,discount,10
6728-WYQBC,discount,1
9058-CBREO,discount,8
9029-FEGVJ,discount,8
7216-KAOID,discount,7
0318-QUUOB,discount,5
6145-NNPNO,control,10
5520-FVEWJ,control,12
5339-TJFEK,control,1
5572-ZDXHY,discount,8
2074-GUHPQ,discount,2
4625-XMOYM,control,6
5827-MWCZK,discount,1
1385-TQOZW,discount,3
5914-XRFQB,control,2
4329-YPDDQ,control,3
4804-NCPET,control,5
3750-CKVKH,control,11
5944-UGLLK,discount,1
8063-GBATB,control,4
7787-BNTZM,control,3
2252-ISRNH,discount,12
9415-TPKRV,discount,2
5322-TEUJK,control,5
4547-KQRTM,discount,7
4877-EVATK,control,4
1866-DIOQZ,discount,6
8375-KVTHK,control,5
2697-NQBPF,control,5
3709-OIJEA,discount,9
7639-SUPCW,discount,8
1386-ZIKUV,discount,5
0599-XNYDO,control,8
6377-WHAOX,discount,3
6855-VLGOS,control,6
8999-XXGNS,control,3
8746-OQQRW,control,6
3181-MIZBN,control,5
0471-ARVMX,control,7
7766-CLTIC,control,10
5650-YLIBA,discount,10
0825-CPPQH,control,3
9084-OAYKL,control,11
6122-LJADA,control,11
2400-XIWIO,control,7
7524-VRLPL,discount,8
1069-XAIEM,discount,12
7569-NMZYQ,control,3
5201-USSQZ,discount,10
2105-PHWON,discount,6
1494-EJZDW,discount,12
4884-TVUQF,discount,2
8003-EWNDZ,control,9
1897-RCFUM,discount,3
9256-JTBNZ,discount,1
4658-HCOHW,control,7
2211-RMNHO,control,3
2432-TFSMK,control,6
3440-JPSCL,discount,5
4929-ROART,control,5
1834-ABKHQ,discount,10
1741-WTPON,discount,12
3932-IJWDZ,control,4
1240-HCBOH,control,8
3594-KADLU,discount,8
8065-BVEPF,control,4
3796-ENZGF,discount,4
1734-ZMNTZ,control,2
2853-CWQFQ,control,3
0813-TAXXS,control,7
2519-TWKFS,control,5
2889-FPWRM,control,8
0626-QXNGV,discount,6
6723-CEGQI,control,10
6987-XQSJT,discount,8
4732-RRJZC,discount,1
9499-XPZXM,control,6
4338-EYCER,control,7
3007-FDPEA,control,4
6350-XFYGW,control,6
4290-BSXUX,control,2
8513-OLYGY,control,12
0311-QYWSS,control,7
8705-DWKTI,control,5
8755-IWJHN,control,11
0325-XBFAC,discount,9
4480-QQRHC,control,7
0929-PECLO,control,2
3680-CTHUH,control,2
1202-KKGFU,control,8
6112-KTHFQ,discount,9
1852-XEMDW,discount,8
2462-XIIJB,discount,9
4760-XOHVN,discount,4
1820-DJFPH,discount,7
9426-SXNHE,discount,10
9068-FHQHD,control,4
1269-FOYWN,discount,11
9470-YFUYI,discount,10
7817-BOQPW,discount,4
7402-EYFXX,control,9
1853-UDXBW,discount,5
9895-VFOXH,discount,5
5458-CQJTA,discount,3
1230-QAJDW,discount,11
5701-ZIKJE,discount,2
5219-YIPTK,control,10
5032-MIYKT,discount,2
7396-VJUZB,discount,9
9717-QEBGU,discount,7
5172-RKOCB,discount,8
6509-TSGWN,discount,11
3540-RZJYU,control,1
3178-CIFOT,control,11
2091-MJTFX,discount,8
4530-NDRKU,control,5
5985-TBABQ,control,8
9800-ONTFE,control,11
6743-HHQPF,control,12
8455-HIRAQ,control,1
6616-AALSR,control,5
0883-EIBTI,control,1
9415-ZNBSX,control,5
4018-KJYUY,discount,4
0722-TROQR,discount,12
7571-YXDAD,control,2
3884-UEBXB,control,8
8780-RSYYU,discount,4
5537-UXXVS,control,1
1791-PQHBB,control,2
8701-DGLVH,control,2
8741-LQOBK,control,6
3393-FMZPV,discount,11
8082-GHXOP,discount,7
6402-ZFPPI,control,10
0980-FEXWF,control,12
7486-KSRVI,control,7
3011-WQKSZ,discount,6
8443-WVPSS,control,2
3006-XIMLN,discount,3
8218-FFJDS,discount,1
1986-PHGZF,discount,6
9965-YOKZB,discount,1
0504-HHAPI,control,3
9360-OMDZZ,control,2
6305-YLBMM,control,8
0345-XMMUG,control,1
8024-XNAFQ,control,3
3647-GMGDH,discount,7
2988-GBIVW,control,7
2832-SCUCO,control,1
7036-ZZKBD,discount,4
3791-LGQCY,discount,6
0265-PSUAE,discount,6
0463-TXOAK,control,3
0594-UFTUL,discount,3
9509-MPYOD,control,8
9128-CPXKI,control,7
0129-KPTWJ,control,8
8166-ZZTFS,discount,10
5855-EIBDE,discount,7
5365-LLFYV,discount,9
5956-YHHRX,control,10
6008-NAIXK,control,11
2956-GGUCQ,control,9
1928-BXYIV,discount,8
5760-FXFVO,discount,11
6595-COKXZ,control,4
0961-ZWLVI,control,4
5181-OABFK,control,12
4007-NHVHI,control,6
7816-VGHTO,discount,5
5871-DGTXZ,discount,4
7550-WIQVA,discount,11
7544-ZVIKX,control,3
0016-QLJIS,control,6
7508-DQAKK,control,5
5176-OLSKT,discount,2
9356-AXGMP,discount,4
3556-BVQGL,control,10
0362-ZBZWJ,control,7
8979-CAMGB,discount,6
4211-MMAZN,discount,11
7581-EBBOU,control,10
4274-OWWYO,discount,2
5073-RZGBK,discount,8
1541-ETJZO,control,2
2192-CKRLV,control,12
3154-HMWUU,discount,5
6119-SPUDB,discount,5
6522-OIQSX,discount,9
7813-ZGGAW,discount,11
8748-HFWBO,control,5
1052-QJIBV,discount,10
1319-YLZJG,discount,11
4106-HADHQ,discount,9
0723-FDLAY,discount,2
3050-RLLXC,discount,1
9298-WGMRW,control,5
2369-UAPKZ,discount,1
3088-LHEFH,control,9
2778-OCLGR,discount,6
6583-KQJLK,control,4
8544-JNBOX,control,3
6681-ZSEXG,discount,5
6139-ZZRBQ,discount,9
6116-RFVHN,discount,6
0637-KVDLV,discount,5
8884-FEEWR,control,12
3125-RAHBV,discount,10
6633-MPWBS,control,5
0373-AIVNJ,discount,4
8785-EPNCG,discount,4
1682-VCOIO,discount,8
5729-KLZAR,control,1
2072-ZVJJX,control,9
8849-AYPTR,discount,1
9518-IMLHK,discount,4
1582-RAFML,control,6
3646-ITDGM,control,6
8740-CRYFY,discount,3
3569-VLDHH,control,8
8224-KDLKN,control,1
7594-LZNWR,control,10
4001-TSBTV,discount,2
2962-XPMCQ,control,11
8727-XDPUD,discount,2
1043-UXOVO,control,11
1064-FBXNK,discount,7
3996-ZNWYK,control,10
2878-DHMIN,control,6
7762-ONLJY,discount,6
1678-FYZOW,control,6
5795-BKOYE,discount,8
8627-EHGIP,discount,9
7402-PWYJJ,discount,12
5480-TBGPH,control,4
0018-NYROU,discount,3
7501-VTYLJ,control,10
7608-RGIRO,discount,3
0480-BIXDE,discount,10
5895-QSXOD,discount,8
9814-AOUDH,control,11
6175-IRFIT,discount,3
8760-ZRHKE,control,8
1622-HSHSF,control,9
8854-CCVSQ,control,1
6749-UTDVX,control,1
5542-DHSXL,discount,2
9102-OXKFY,control,6
0511-JTEOY,control,8
5216-WASFJ,control,9
7808-DVWEP,discount,10
7067-KSAZT,control,8
2284-VFLKH,control,9
0366-NQSHS,control,6
6532-YLWSI,control,4
3807-BPOMJ,discount,10
3892-NXAZG,discount,3
4948-WBBKL,control,11
4182-BGSIQ,discount,8
9300-AGZNL,discount,6
0988-AADSA,control,12
9972-NKTFD,discount,9
3717-LNXKW,control,9
5734-EJKXG,control,3
2207-RYYRL,control,3
6729-FZWSY,discount,7
9695-IDRZR,discount,5
8144-DGHXP,control,2
7814-LEEVE,discount,11
1112-CUNAO,control,2
5175-AOBHI,discount,7
5174-RNGBH,discount,7
8631-WUXGY,control,6
7270-BDIOA,discount,9
9565-JSNFM,control,3
5906-DVAPM,discount,2
6654-QGBZZ,control,8
8348-JLBUG,control,4
0607-DAAHE,discount,8
5641-DMBFJ,control,2
9200-NLNPD,discount,2
2664-XJZNO,control,11
9732-KPKBW,control,12
3339-EAQNV,control,12
0921-OHLVP,discount,8
3389-YGYAI,discount,2
9560-ARGQJ,discount,4
8350-NYMVI,discount,11
1600-DILPE,control,2
0536-ESJEP,discount,7
4654-GGUII,discount,5
6478-HRRCZ,control,10
8510-BBWMU,control,12
6857-TKDJV,discount,6
2360-RDGRO,control,11
0584-BJQGZ,discount,12
5134-IKDAY,control,2
1360-XFJMR,discount,1
3070-DVEYC,control,1
5730-RIITO,discount,8
9058-MJLZC,control,7
5707-ORNDZ,control,9
0902-XKXPN,control,12
5177-RVZNU,control,2
0056-EPFBG,control,3
8993-IZEUX,control,10
8696-JKZNU,control,9
5380-AFSSK,control,6
8190-ZTQFB,discount,12
0931-MHTEM,control,3
2055-PDADH,discount,6
7515-LODFU,discount,12
0440-UEDAI,discount,5
1337-BOZWO,discount,6
0868-VJRDR,discount,7
8714-EUHJO,discount,5
6344-SFJVH,control,4
3950-VPYJB,control,3
8041-TMEID,control,12
7321-ZNSLA,control,4
6941-KXRRV,control,9
3721-CNEYS,discount,2
8727-JQFHV,control,4
9475-NNDGC,control,8
1355-KUSBG,control,5
3688-FTHLT,discount,3
0899-LIIBW,discount,11
2568-OIADY,control,2
1384-RCUXW,control,3
5825-XJOCM,control,7
6848-YLDFR,control,10
8125-QPFJD,control,6
2320-YKQBO,discount,7
1193-RTSLK,control,11
2302-ANTDP,control,7
5923-GXUOC,control,10
4973-RLZVI,discount,6
7869-ZYDST,discount,9
4501-UYKBC,control,2
1215-EXRMO,discount,6
2305-MRGLV,control,2
8404-VIOMB,control,1
5233-GEEAX,discount,8
2359-KLTEK,control,4
5304-EFJLP,discount,3
2673-ZALNP,discount,4
9184-GALIL,control,5
4393-RYCRE,control,11
9746-MDMBK,discount,6
3162-ZJZFU,discount,6
8404-GFGCZ,discount,9
8875-AKBYH,discount,5
4432-ADRLB,control,8
0533-UCAAU,discount,1
1394-SUIUH,control,10
3521-MNKLV,discount,1
2533-TIBIX,discount,8
8993-PHFWD,discount,12
1565-RHDJD,control,5
7137-RYLPP,control,10
3765-JXVKY,discount,4
5092-STPKP,discount,1
7330-WZLNC,discount,5
0114-PEGZZ,discount,9
3359-DSRKA,discount,2
8639-NHQEI,discount,4
7161-DFHUF,discount,8
3957-LXOLK,discount,7
3720-DBRWL,control,11
6635-MYYYZ,control,10
8565-WUXZU,discount,2
5281-BUZGT,control,2
4994-OBRSZ,discount,8
0562-FGDCR,discount,12
2436-QBZFP,discount,7
3420-YJLQT,control,8
6040-CGACY,discount,8
6582-PLFUU,discount,12
8242-PDSGJ,control,5
0264-CNITK,control,8
0089-IIQKO,discount,10
7839-NUIAA,discount,11
6075-QMNRR,discount,7
5378-IKEEG,discount,4
5966-EMAZU,discount,8
0440-EKDCF,discount,10
4774-HHGGS,discount,4
2718-GAXQD,discount,3
2055-BFOCC,discount,10
8180-AKMJV,control,12
4298-OYIFC,discount,4
5566-SOEZD,discount,5
9842-EFSYY,control,12
2272-WUSPA,discount,1
4584-LBNMK,discount,12
3898-GUYTS,control,12
0930-EHUZA,discount,3
6413-XKKPU,control,7
9975-SKRNR,control,3
3703-KBKZP,discount,7
1449-XQEMT,control,10
2626-URJFX,control,9
4973-MGTON,discount,11
3682-YEUWS,control,11
1223-UNPKS,control,9
2612-RRIDN,control,3
4735-ASGMA,discount,9
3446-QDSZF,discount,8
3669-LVWZB,control,2
6892-EZDTG,discount,9
5117-IFGPS,control,11
7379-FNIUJ,discount,11
1627-AFWVJ,control,10
9725-SCPZG,control,6
5884-GCYMI,control,10
3217-FZDMN,control,7
4486-EFAEB,discount,12
0060-FUALY,control,7
7853-GVUDZ,discount,4
7480-QNVZJ,control,8
6954-OOYZZ,discount,9
7088-FBAWU,discount,10
8313-AFGBW,discount,8
3943-KDREE,discount,1
9239-ZBZZV,control,9
3097-IDVPU,control,4
4398-HSCJH,discount,8
2197-OMWGI,discount,4
2303-PJYHN,discount,8
9795-VOWON,control,7
1237-WIYYZ,discount,4
1987-AUELQ,control,11
7852-LECYP,control,4
4430-UZIPO,control,3
4822-LPTYJ,control,5
8165-CBKXO,discount,12
6527-PZFPV,control,7
4855-SNKMY,control,8
9593-CVZKR,control,1
8595-SIZNC,control,12
8008-HAWED,discount,12
7124-UGSUR,discount,12
1862-SKORY,discount,12
5236-XMZJY,control,2
4827-DPADN,control,12
2694-CIUMO,discount,9
5846-ABOBJ,discount,11
1439-LCGVL,control,3
0909-SDHNU,discount,1
4647-XXZAM,control,8
1502-XFCVR,discount,7
7740-KKCXF,discount,6
5360-XGYAZ,control,7
9692-TUSXH,discount,1
7912-SYRQT,control,4
3557-HTYWR,control,4
4816-JBHOV,discount,9
8920-NAVAY,discount,12
1699-TLDLZ,control,11
5600-PDUJF,discount,7
8292-TYSPY,control,3
0567-XRHCU,control,4
1867-BDVFH,control,4
2067-QYTCF,control,10
2359-QWQUL,discount,6
9103-TCIHJ,discount,1
7407-SUJIZ,control,1
9150-KPBJQ,discount,5
0052-DCKON,control,9
3654-ARMGP,discount,4
9699-UBQFS,discount,2
9367-TCUYN,discount,1
1261-FWTTE,discount,10
3528-HFRIQ,control,9
0708-SJDIS,control,5
4140-WJAWW,discount,3
2073-QBVBI,discount,4
6928-ONTRW,discount,1
3320-VEOYC,control,5
5231-FIQPA,discount,10
6617-WLBQC,control,4
2599-CIPQE,discount,2
6653-CBBOM,control,3
8774-GSBUN,control,12
7326-RIGQZ,discount,2
1401-FTHFQ,discount,7
3247-ZVOUO,discount,11
0254-FNMCI,control,10
1848-LBZHY,discount,9
6101-IMRMM,control,3
8118-TJAFG,discount,10
5429-LWCMV,control,6
7298-IZWLY,control,3
9758-MFWGD,control,3
3955-JBZZM,control,12
1268-ASBGA,control,7
8943-URTMR,discount,6
4815-TUMEQ,control,12
4713-LZDRV,discount,12
9909-IDLEK,discount,4
4092-OFQZS,control,10
1561-BWHIN,control,8
4325-NFSKC,discount,6
9927-DSWDF,discount,11
9500-LTVBP,control,4
7252-NTGSS,control,3
8149-AIQCG,control,5
1360-JYXKQ,control,9
2955-PSXOE,discount,7
7762-URZQH,control,8
0899-WZRSD,discount,4
3255-GRXMG,discount,6
4828-FAZPK,discount,6
6094-ZIVKX,discount,3
6925-BAYGL,discount,4
3262-EIDHV,control,1
7354-OIJLX,discount,4
1376-HHBDV,discount,5
6907-NZZIJ,discount,7
6133-OZILE,discount,10
4135-FRWKJ,discount,5
2911-UREFD,control,6
3744-ZRRDZ,discount,6
5673-TIYIB,discount,4
6551-ZCOTS,discount,7
7191-ADRGF,control,6
5018-LXQQG,discount,10
6892-BOGQE,discount,4
1602-IJQQE,discount,3
4628-WQCQQ,control,8
1746-TGTWV,control,6
5995-SNNEW,control,10
8050-WYBND,control,11
2821-WARNZ,control,1
4879-GZLFH,discount,3
1644-IRKSF,control,7
8314-HTWVE,control,8
9402-ROUMJ,discount,1
2507-QZPQS,control,7
7159-NOKYQ,discount,4
5707-ZMDJP,discount,3
8779-YIQQA,discount,7
7136-IHZJA,control,7
8966-OIQHG,discount,6
7074-STDCN,control,6
3705-PSNGL,control,10
8739-QOTTN,control,9
1399-OUPJN,discount,11
0277-BKSQP,discount,5
6502-HCJTI,control,8
2606-RMDHZ,discount,6
5774-XZTQC,discount,11
2676-SSLTO,control,9
6266-QHOJZ,discount,8
7269-JISCY,discount,6
0363-SVHYR,control,10
8547-NSBBO,discount,2
8258-GSTJK,discount,2
6861-OKBCE,control,1
9940-RHLFB,control,7
6591-QGOYB,control,12
9070-BCKQP,control,9
6421-SZVEM,discount,1
1328-EUZHC,control,7
2995-UPRYS,discount,1
8878-RYUKI,control,7
9633-DENPU,control,1
7811-JIVPF,discount,7
7113-HIPFI,control,3
8541-QVFKM,control,8
6686-YPGHK,control,10
1383-EZRWL,control,8
9258-CNWAC,discount,9
5371-VYLSX,discount,8
6374-AFWOX,control,7
4759-TRPLW,discount,3
5317-FLPJF,discount,8
7621-VPNET,discount,9
6034-YMTOB,discount,9
8563-IIOXK,discount,3
4903-CNOZC,discount,6
4353-HYOJD,discount,10
8020-BWHYL,control,10
7267-FRMJW,discount,7
2982-VPSGI,control,7
4188-FRABG,discount,9
8199-ZLLSA,discount,2
4128-ETESU,control,4
0620-DLSLK,control,3
4625-EWPTF,discount,7
5980-NOPLP,control,12
3850-OKINF,control,8
6892-XPFPU,control,4
8010-EZLOU,discount,6
1156-ZFYDO,discount,6
3295-YVUSR,control,4
8016-NCFVO,discount,2
4119-ZYPZY,control,2
5549-ZGHFB,discount,2
7577-SWIFR,discount,3
0303-WMMRN,control,8
6408-OTUBZ,control,4
5204-HMGYF,discount,9
1078-TDCRN,control,3
3727-OVPRY,discount,7
3797-FKOGQ,control,4
