user_id,sessions_per_week,avg_watch_minutes,days_since_last_login,preferred_genre,device_type,number_of_profiles
9063-ZGTUY,5,22.664499611324423,26,Horror,Mobile,4
7781-HVGMK,4,43.11159392904458,16,Romance,Mobile,4
2181-UAESM,8,28.34011408762704,19,Horror,SmartTV,3
2957-LOLHO,7,15.398699527985869,12,Comedy,Desktop,4
6048-NJXHX,6,19.097359483809978,23,Drama,Desktop,3
2320-SLKMB,6,62.2328409336553,9,Action,Mobile,1
4980-URKXC,5,45.31691025557954,17,Romance,Mobile,4
4376-KFVRS,11,15.848545911048985,23,Romance,Desktop,4
5886-VLQVU,2,30.980902361975964,28,Comedy,SmartTV,3
3577-AMVUX,4,60.54790131720869,15,Action,Mobile,3
0771-WLCLA,3,52.144624163470866,12,Romance,Mobile,3
5628-RKIFK,6,38.104357300888935,18,Horror,Mobile,3
0206-TBWLC,2,33.662774388953025,12,Romance,Mobile,1
2937-FTHUR,3,51.60651090747436,1,Romance,Desktop,4
1910-FMXJM,3,44.719369990394554,26,Horror,Mobile,3
7752-XUSCI,2,50.32528246993491,9,Drama,Mobile,1
4110-PFEUZ,5,44.29241016947634,17,Horror,SmartTV,3
0732-OCQOC,4,33.146589264758155,3,Horror,SmartTV,1
5168-MSWXT,9,29.228223963208784,12,Horror,SmartTV,2
1090-ESELR,8,22.39172474911333,17,Drama,Mobile,2
8592-PLTMQ,4,40.06694417882567,14,Horror,Desktop,4
5760-WRAHC,5,10.101951686144382,14,Comedy,Mobile,2
8847-GEOOQ,3,39.579672319320295,5,Drama,Desktop,4
0256-LTHVJ,1,26.891588717330244,13,Horror,SmartTV,3
4785-FCIFB,3,37.13783910003904,4,Drama,Mobile,2
8313-NDOIA,3,16.139656431315732,8,Comedy,Mobile,2
5149-CUZUJ,4,26.623215505789712,14,Horror,Desktop,4
0942-KOWSM,1,62.47379379029681,0,Drama,SmartTV,4
4237-CLSMM,1,43.756114043282146,6,Action,SmartTV,2
1452-VOQCH,7,67.28706203657457,22,Horror,Desktop,1
4719-UMSIY,5,44.20165440547501,9,Action,SmartTV,1
6614-VBEGU,5,34.321640346539205,12,Action,Mobile,4
0880-TKATG,6,56.83034195287329,6,Action,Desktop,1
3811-VBYBZ,2,42.90869094363515,15,Romance,Desktop,2
1480-BKXGA,6,32.49774838550941,0,Comedy,SmartTV,2
2996-XAUVF,6,54.37211375025559,16,Action,Desktop,3
9076-AXYIK,6,29.425251327053164,23,Comedy,SmartTV,2
5968-XQIVE,4,25.656042363358882,22,Comedy,Desktop,3
8896-RAZCR,3,59.63872987861643,15,Horror,SmartTV,1
4640-UHDOS,3,22.72459160814621,3,Romance,Desktop,2
4933-IKULF,7,21.94126227119483,24,Comedy,Desktop,1
3583-EKAPL,3,46.54882964626325,1,Horror,SmartTV,3
1304-BCCFO,6,22.760143073126567,27,Horror,SmartTV,1
4104-PVRPS,5,49.777838996490594,1,Horror,SmartTV,3
9399-APLBT,5,48.196973737577984,18,Drama,Desktop,1
2359-KMGLI,4,52.31655044261051,21,Romance,SmartTV,3
3780-DDGSE,7,31.978389486250347,29,Comedy,Mobile,3
4431-EDMIQ,3,39.882333202877156,24,Comedy,Mobile,3
0306-JAELE,2,30.3990443754442,21,Horror,Mobile,1
6227-HWPWX,3,40.67191522336695,9,Horror,SmartTV,4
0486-LGCCH,7,66.40371929501875,28,Horror,Mobile,4
0447-BEMNG,1,79.01481374835967,4,Action,Mobile,4
4612-SSVHJ,2,31.97390824201603,28,Action,Mobile,4
5168-MQQCA,4,84.76425213738614,27,Romance,SmartTV,4
5949-XIKAE,2,37.101882550790606,25,Romance,SmartTV,1
7971-HLVXI,7,16.544628447979257,4,Comedy,Desktop,3
9094-AZPHK,5,44.08091013625437,28,Horror,SmartTV,4
3649-JPUGY,7,59.50839820073219,5,Horror,SmartTV,4
4472-LVYGI,8,48.719296482877105,21,Horror,Mobile,3
8372-JUXUI,4,49.34169204364253,20,Comedy,Mobile,2
3552-CTCYF,12,46.634948535793285,27,Drama,Desktop,2
6778-YSNIH,3,41.338530097779774,16,Horror,SmartTV,3
0388-EOPEX,4,56.47387143511567,23,Horror,Desktop,3
5756-OZRIO,2,38.49837800294651,2,Horror,SmartTV,1
6579-JPICP,4,56.095131568189295,28,Drama,Mobile,2
8205-OTCHB,7,45.236981314401035,25,Comedy,SmartTV,3
4134-BSXLX,5,29.001507102793042,28,Comedy,Desktop,4
0505-SPOOW,4,34.766123077959726,19,Horror,Mobile,3
6235-VDHOM,7,50.339021756355734,4,Horror,Desktop,2
7783-YKGDV,3,20.53739169610213,3,Romance,SmartTV,3
4374-YMUSQ,7,57.16050410461579,22,Romance,SmartTV,1
4513-CXYIX,1,34.42375321417189,8,Comedy,Mobile,3
3957-HHLMR,5,59.928121217033976,14,Horror,Mobile,4
7803-XOCCZ,6,26.26683387642312,29,Action,SmartTV,4
5736-YEJAX,6,48.12628425362526,28,Action,SmartTV,3
5609-CEBID,4,12.094247008877675,15,Comedy,Desktop,3
8981-FJGLA,5,46.45621163007179,11,Horror,Desktop,4
7218-HKQFK,5,39.74079980491247,0,Drama,Mobile,3
4636-QRJKY,6,41.19654581673783,29,Comedy,Mobile,4
1135-LMECX,5,40.52670245644975,3,Comedy,Desktop,4
4332-MUOEZ,5,16.990784194953598,28,Action,SmartTV,2
8535-SFUTN,7,27.164784164235222,9,Action,SmartTV,3
5956-VKDTT,5,37.83819164877166,3,Comedy,Mobile,2
8677-HDZEE,7,57.53176588392226,8,Romance,Mobile,2
2475-MROZF,9,32.483585936841706,28,Romance,Mobile,4
9412-GHEEC,5,34.46247721216121,13,Action,Mobile,1
3482-ABPKK,2,46.28186745623975,19,Action,Desktop,1
6705-LXORM,4,55.006629139312906,23,Romance,Mobile,2
0257-ZESQC,7,25.58901024845436,26,Drama,SmartTV,4
7531-GQHME,6,64.19305108859373,12,Drama,Desktop,4
5174-ITUMV,12,59.86184783300187,24,Drama,SmartTV,3
4109-CYRBD,5,54.668478544237665,12,Drama,Mobile,2
0913-XWSCN,1,38.1730487483791,28,Horror,SmartTV,4
6825-UYPFK,6,25.68438267247816,17,Horror,SmartTV,3
8397-MVTAZ,8,45.80879944295029,6,Action,SmartTV,1
0750-EBAIU,5,23.965602674034777,29,Action,SmartTV,4
8606-CIQUL,4,18.078914274009122,11,Romance,Desktop,2
3571-DPYUH,7,56.08027576095231,7,Drama,Desktop,2
7601-GNDYK,6,68.75004593752733,6,Romance,Desktop,2
0356-OBMAC,5,29.609416790722022,18,Romance,Desktop,1
8067-NIOYM,8,66.864711942817,9,Action,Desktop,3
1403-GYAFU,5,8.64040686877582,7,Romance,Mobile,2
4234-XTNEA,7,59.467699868911964,20,Horror,Mobile,1
1297-VQDRP,7,32.502868818320586,4,Romance,Mobile,2
9282-IZGQK,4,21.454392953501472,28,Comedy,Desktop,4
5348-CAGXB,6,48.05529165380538,26,Drama,SmartTV,2
0621-HJWXJ,8,18.682596982557303,11,Drama,SmartTV,4
5844-QVTAT,8,44.123476260716934,8,Romance,SmartTV,3
8905-IAZPF,5,57.78087106337113,4,Horror,Mobile,3
5394-MEITZ,1,27.43578930833537,0,Drama,Desktop,3
6859-QNXIQ,4,41.877082515317454,2,Horror,Desktop,4
2782-LFZVW,4,34.711921334439296,9,Comedy,Mobile,2
2866-IKBTM,6,29.718128827716697,3,Comedy,Mobile,4
1342-JPNKI,8,53.15135605961946,18,Romance,SmartTV,1
2817-NTQDO,4,48.85736172148398,28,Romance,SmartTV,4
7129-AZJDE,3,72.12707220924804,19,Comedy,Desktop,1
6986-IJDHX,3,37.87914181475386,12,Horror,Mobile,3
2560-PPCHE,3,13.738033938819473,14,Action,Desktop,1
4676-MQUEA,7,26.159907775178638,22,Action,SmartTV,3
8138-EALND,4,31.53771695374771,8,Comedy,Mobile,1
3580-HYCSP,7,20.474441561928522,25,Romance,Desktop,2
1352-HNSAW,5,5.0,9,Horror,Desktop,4
2075-PUEPR,4,66.25095074139129,3,Action,Mobile,4
1982-FEBTD,9,46.43335575264882,6,Horror,Desktop,4
5301-GAUUY,5,33.132290799527006,19,Romance,SmartTV,3
5791-KAJFD,2,46.32187104566633,7,Romance,Desktop,4
2654-VBVPB,5,74.1037097635239,21,Romance,Desktop,4
1154-HYWWO,7,25.25738763662409,11,Horror,Desktop,2
2501-XWWTZ,5,32.18059547409315,23,Horror,Mobile,3
3716-UVSPD,5,11.495105949689727,5,Horror,SmartTV,4
6815-ABQFQ,6,36.92832760912301,22,Comedy,Mobile,4
7343-EOBEU,2,14.054789964661818,7,Horror,Mobile,2
3701-SFMUH,6,47.633107609043215,22,Action,Desktop,3
6103-LIANB,6,41.90252945114643,15,Action,SmartTV,4
7319-VENRZ,5,21.346485491582033,7,Drama,SmartTV,2
5846-NEQVZ,3,30.33721302701438,13,Romance,Desktop,3
6967-QIQRV,6,28.721125371284476,23,Action,Desktop,2
5781-RFZRP,7,61.9240589450172,7,Drama,Desktop,1
0939-YAPAF,4,39.37111664054309,13,Action,SmartTV,4
0308-IVGOK,4,56.79145251279501,11,Drama,Mobile,4
7293-LSCDV,2,33.33091461931753,18,Horror,Mobile,3
7025-WCBNE,6,36.675826000485465,28,Action,SmartTV,4
5756-JYOJT,6,6.581537171750118,6,Action,SmartTV,3
4710-FDUIZ,7,35.42975725920761,4,Horror,Desktop,4
6030-REHUX,8,34.171790942836296,19,Horror,Mobile,3
9548-LIGTA,5,28.559612225223002,21,Drama,Desktop,3
5150-LJNSR,3,33.88293909649831,19,Action,SmartTV,4
8270-RKSAP,5,35.87280324443133,15,Action,Mobile,1
6522-YRBXD,6,5.0,25,Romance,SmartTV,3
2640-LYMOV,5,43.419390042344645,6,Horror,SmartTV,2
1218-VKFPE,4,40.02507737057394,22,Romance,Mobile,4
3627-FHKBK,7,18.802220853210045,11,Comedy,SmartTV,1
2865-TCHJW,8,8.884040538814801,17,Action,Mobile,1
1423-BMPBQ,0,31.687072347814382,11,Action,Desktop,2
2393-DIVAI,5,55.064382388899155,28,Horror,Desktop,4
5192-EBGOV,4,35.138641970152584,25,Comedy,Mobile,3
4568-KNYWR,6,23.838492862176242,11,Romance,Desktop,3
8752-IMQOS,4,52.82454889336414,17,Comedy,SmartTV,4
0742-LAFQK,4,51.297558864428716,21,Comedy,Desktop,4
0795-LAFGP,3,39.8425272729938,8,Action,SmartTV,1
0619-OLYUR,5,18.326612506656417,8,Drama,SmartTV,1
5512-IDZEI,2,49.415407574474735,14,Comedy,SmartTV,3
0459-SPZHJ,5,43.30763859356904,1,Horror,Mobile,1
0215-BQKGS,10,28.583287231870294,29,Comedy,SmartTV,1
9244-ZVAPM,3,40.28288033695476,29,Action,SmartTV,3
0719-SYFRB,5,43.02752542403391,3,Romance,Desktop,4
8208-EUMTE,4,21.948445033415837,26,Romance,Desktop,1
5172-MIGPM,2,61.27320435507842,13,Horror,SmartTV,3
1710-RCXUS,4,52.68075749916305,26,Romance,Mobile,3
0374-FIUCA,9,22.706969751696676,7,Comedy,Mobile,2
5839-SUYVZ,4,38.52394290205156,15,Romance,Mobile,4
5173-ZXXXL,6,36.140381976425886,26,Horror,Desktop,2
1096-ADRUX,5,40.18749301957312,20,Comedy,Desktop,1
2001-MCUUW,5,5.0,18,Action,SmartTV,4
2731-GJRDG,8,23.400121290065854,16,Action,SmartTV,3
4723-BEGSG,5,44.44379382922261,21,Comedy,SmartTV,1
6516-NKQBO,3,40.27073939188416,2,Action,Desktop,3
8672-OAUPW,5,28.452319262488235,7,Drama,Desktop,1
8207-DMRVL,2,51.17199691874982,9,Action,Mobile,3
3419-SNJJD,6,38.46197288051221,2,Drama,Desktop,2
6543-CPZMK,8,46.041871334884014,14,Action,Mobile,4
4765-OXPPD,6,20.446446193243087,20,Comedy,Mobile,2
2804-ETQDK,7,43.83911551818351,7,Comedy,Desktop,3
6689-VRRTK,9,43.23904377580571,12,Romance,Mobile,2
7138-GIRSH,6,25.357239813937216,21,Comedy,Mobile,1
9396-ZSFLL,7,38.656801353579816,8,Horror,Mobile,1
6464-KEXXH,5,52.320542670731214,26,Horror,Desktop,2
7134-MJPDY,7,42.4320117096302,26,Horror,SmartTV,4
5240-CAOYT,5,37.65642850821631,23,Comedy,SmartTV,3
4059-IIEBK,4,23.728393357379677,28,Horror,SmartTV,3
4881-JVQOD,5,29.80696294479564,21,Romance,SmartTV,3
0516-UXRMT,6,72.20786488055056,4,Drama,Mobile,3
4851-BQDNX,3,50.251650614220736,29,Action,SmartTV,4
5148-HKFIR,6,51.128299247420955,15,Horror,Desktop,1
1009-IRMNA,5,42.17945860069169,4,Action,Mobile,1
3003-CMDUU,5,45.50612575692042,21,Romance,SmartTV,2
5016-IBERQ,7,5.0,1,Action,Mobile,3
6797-UCJHZ,6,36.91883069988158,15,Horror,Mobile,1
2469-DTSGX,5,55.80762731217013,12,Comedy,Desktop,1
4554-YGZIH,6,49.7035494687637,26,Comedy,Desktop,2
5099-BAILX,10,60.48548421585934,22,Drama,Mobile,4
9931-KGHOA,4,36.60143091772451,28,Action,SmartTV,3
1775-KWJKQ,7,46.00408737514759,13,Drama,Mobile,2
7665-VIGUD,5,28.62169774742617,17,Comedy,Desktop,3
9411-TPQQV,4,23.916465193266156,19,Comedy,SmartTV,3
7207-RMRDB,5,33.87274276333713,23,Action,SmartTV,2
7954-MLBUN,5,33.98380319182081,19,Horror,SmartTV,1
2077-DDHJK,3,35.37660597190239,15,Action,Desktop,1
4913-EHYUI,6,64.94295486970431,8,Romance,Desktop,4
0195-IESCP,6,5.0,12,Drama,SmartTV,2
9574-BOSMD,4,48.36283234545413,13,Horror,SmartTV,1
4580-TMHJU,5,10.375245550569819,13,Action,Mobile,3
0970-ETWGE,8,61.380522404046594,16,Drama,Mobile,3
4908-XAXAY,4,47.553166148344566,14,Comedy,SmartTV,4
8404-VLQFB,8,51.64926327146602,15,Horror,Desktop,1
1626-ERCMM,6,44.313985662856595,24,Romance,Desktop,2
0887-HJGAR,4,49.75740586524232,12,Horror,Mobile,2
2391-IPLOP,5,29.656447974583653,17,Horror,Desktop,2
5644-PDMZC,8,53.85922505845968,17,Horror,Desktop,3
3509-GWQGF,3,51.08818924575954,0,Drama,Desktop,1
9576-ANLXO,6,42.19327776138588,6,Comedy,Mobile,1
2024-BASKD,3,35.554878102347175,4,Action,SmartTV,4
5845-BZZIB,6,55.713993679984284,23,Drama,Desktop,2
1140-UKVZG,2,26.637402169213498,27,Comedy,Desktop,3
4160-AMJTL,6,55.97603062391121,12,Action,Desktop,4
5183-SNMJQ,6,5.0,24,Drama,SmartTV,1
8100-PNJMH,3,41.86130461143905,0,Comedy,Desktop,1
7838-LAZFO,9,12.365478445993647,28,Action,Desktop,4
4464-JCOLN,7,21.365519746073247,15,Horror,SmartTV,4
2085-JVGAD,7,27.81861577618388,8,Horror,Desktop,2
5650-VDUDS,5,30.73819015150959,17,Horror,Mobile,4
8095-WANWK,10,29.2205060419907,8,Drama,Mobile,2
3030-ZKIWL,8,51.89513393310319,21,Action,Mobile,2
9565-FLVCG,1,30.428031427758942,4,Drama,Mobile,1
8755-OGKNA,6,40.428212355181515,6,Comedy,Desktop,4
2800-VEQXM,6,15.134956182359767,18,Romance,Mobile,2
7538-GWHML,5,65.79615074176617,11,Comedy,SmartTV,3
5533-RJFTJ,5,41.791290605388994,2,Romance,Mobile,1
3859-CVCET,3,31.19582630784837,7,Horror,Desktop,1
0214-JHPFW,7,32.49785383102296,21,Horror,SmartTV,3
5642-MHDQT,6,29.153810548456843,12,Comedy,Mobile,1
3088-FVYWK,9,49.712404803552005,0,Romance,Mobile,1
3276-HDUEG,5,20.305619589271988,23,Romance,Desktop,1
9092-GDZKO,5,51.949240730240454,10,Drama,SmartTV,3
0823-HSCDJ,2,35.328828884267345,24,Comedy,SmartTV,1
3729-OWRVL,9,36.585866860926195,14,Romance,SmartTV,4
2324-AALNO,4,46.27852521925713,19,Horror,Desktop,2
0822-GAVAP,7,38.34870154933637,3,Action,SmartTV,3
5760-IFJOZ,10,37.09552953948568,18,Drama,Desktop,4
2826-UWHIS,7,9.586670944926723,0,Romance,Desktop,4
1448-PWKYE,4,19.380747372546118,27,Romance,Desktop,3
7501-IWUNG,5,23.722790608017927,17,Romance,Mobile,2
4957-TREIR,5,10.997338216046959,15,Comedy,Desktop,4
7251-LJBQN,5,35.01594586971297,8,Drama,Desktop,1
8040-MNRTF,10,65.73858136316682,7,Drama,Desktop,3
1536-HBSWP,9,41.486994628751695,0,Horror,Desktop,3
5313-FPXWG,3,62.97325986774143,28,Horror,Mobile,4
0067-DKWBL,3,61.51205798980973,2,Action,Mobile,2
0946-FKYTX,5,56.527937237529905,18,Comedy,Mobile,2
5076-YVXCM,7,53.65048685990407,3,Horror,SmartTV,4
8262-COGGB,10,19.17838485143652,28,Comedy,Desktop,2
6663-JOCQO,2,25.444478199955604,26,Horror,Mobile,3
9620-QJREV,4,57.057575204180004,19,Drama,SmartTV,4
2276-YDAVZ,6,41.49240343392622,27,Romance,Desktop,3
2682-KEVRP,3,59.83821670441007,28,Comedy,SmartTV,4
2480-JZOSN,4,36.101996182066266,8,Action,SmartTV,4
0078-XZMHT,3,43.120020029348716,28,Action,Mobile,2
5896-NPFWW,3,50.70079342581139,28,Drama,Mobile,1
9978-HYCIN,6,35.26550932849022,21,Drama,Desktop,1
8338-QIUNR,5,39.36970731863805,6,Drama,SmartTV,2
1525-LNLOJ,2,17.26689377099821,0,Action,SmartTV,4
9450-TRJUU,1,56.74591375082662,28,Horror,Desktop,3
1766-GKNMI,2,44.49194193228048,0,Drama,Desktop,1
6942-LBFDP,7,17.989938811225933,18,Romance,Desktop,1
1456-TWCGB,8,30.62942026021419,23,Drama,SmartTV,4
7133-VBDCG,8,30.07930036157859,7,Drama,SmartTV,2
7596-ZYWBB,3,32.65990710373006,3,Comedy,SmartTV,3
8329-UTMVM,4,14.966631376835068,12,Drama,Desktop,2
3014-WJKSM,8,42.97624929716002,10,Horror,SmartTV,4
3347-YJZZE,1,37.8254652881295,6,Comedy,Desktop,2
1029-QFBEN,7,24.828271728999518,29,Drama,SmartTV,2
7929-DMBCV,5,5.0,5,Romance,Desktop,1
9661-JALZV,8,44.64792768818758,12,Romance,Mobile,1
5433-KYGHE,7,43.62953382088264,7,Comedy,Desktop,1
4312-KFRXN,7,64.25200397081825,16,Drama,Desktop,4
5575-TPIZQ,4,51.3708678335263,27,Drama,Desktop,4
0114-IGABW,5,40.39567597159894,13,Drama,SmartTV,2
9944-AEXBM,4,41.09468611095016,26,Horror,Desktop,1
1853-ARAAQ,3,19.07318814999175,13,Action,Desktop,4
6952-OMNWB,4,50.49944292960537,24,Horror,Desktop,1
4697-LUPSU,5,36.2288624307453,14,Comedy,Desktop,2
8434-VGEQQ,9,49.55854678911598,1,Comedy,Mobile,2
4952-YSOGZ,5,49.7144669220853,6,Horror,Mobile,4
1589-AGTLK,5,7.091994632871012,0,Action,Mobile,1
5244-IRFIH,4,45.99707445444176,14,Romance,Desktop,3
6549-YMFAW,3,31.29657511819523,27,Action,Mobile,3
4950-HKQTE,6,53.22548904841358,5,Comedy,Desktop,2
6786-OBWQR,7,38.25471587460037,9,Action,Desktop,3
2684-EIWEO,4,44.817813419452925,20,Comedy,Desktop,4
2753-JMMCV,7,32.005097703637624,9,Action,Desktop,3
6439-GTPCA,2,38.646969027978905,15,Action,Mobile,3
6621-YOBKI,10,46.698568383712136,10,Comedy,SmartTV,4
1216-JWVUX,6,25.563869361800116,23,Drama,Mobile,1
7564-GHCVB,9,58.22792627670463,23,Action,Desktop,1
1173-NOEYG,9,57.17718672980624,18,Romance,Mobile,2
7595-EHCDL,8,25.856572169307977,18,Drama,SmartTV,4
6647-ZEDXT,5,30.437577750938313,28,Horror,Desktop,3
2521-NPUZR,5,38.9035299590466,22,Comedy,SmartTV,4
1307-TVUFB,6,52.15068931020632,15,Drama,Desktop,2
7503-MIOGA,3,43.223014652716046,8,Romance,SmartTV,4
4381-MHQDC,2,79.05368156179618,15,Horror,Mobile,2
6923-JHPMP,2,58.83806584298035,6,Romance,SmartTV,3
5138-WVKYJ,4,23.555872136202048,22,Romance,Desktop,3
4018-PPNDW,3,38.01593146425563,0,Drama,SmartTV,1
1635-FJFCC,4,43.37899780766625,27,Romance,Mobile,4
2499-AJYUA,3,28.936781784264905,7,Drama,Desktop,4
6919-ELBGL,5,82.88292691633029,26,Horror,Desktop,1
3966-HRMZA,2,30.475284005114457,28,Action,Desktop,1
6425-JWTDV,2,34.79914925687899,8,Comedy,Desktop,2
8405-IGQFX,4,42.25230938451615,4,Drama,Mobile,1
8224-IVVPA,5,46.02415710211107,4,Action,Desktop,2
9477-LGWQI,4,41.808432103539644,29,Comedy,Mobile,1
1410-RSCMR,1,63.20255724735792,14,Drama,SmartTV,1
3115-CZMZD,4,19.37607613703326,13,Comedy,Mobile,3
0139-IVFJG,3,28.013962714579222,22,Action,SmartTV,4
6683-VLCTZ,4,45.726948598156355,25,Drama,SmartTV,3
5730-DBDSI,6,54.52535983301875,17,Drama,Mobile,2
0030-FNXPP,3,35.51659337434455,29,Romance,Mobile,4
2189-WWOEW,3,72.18632114847459,12,Comedy,SmartTV,1
5684-FJVYR,6,47.50931798062056,1,Horror,Mobile,1
4013-GUXND,4,27.11367700161177,15,Romance,Mobile,4
1894-IGFSG,5,59.311891636225106,25,Horror,Desktop,2
7379-POKDZ,8,15.044966131209632,18,Horror,Mobile,1
1266-NZYUI,7,40.21227247554093,15,Drama,Mobile,2
7969-FFOWG,4,32.653240850708514,29,Romance,Mobile,4
4718-DHSMV,4,63.493301310426496,11,Romance,Desktop,3
5175-WLYXL,5,58.91808974226603,21,Comedy,Desktop,4
7817-OMJNA,4,63.010408752193676,28,Romance,Desktop,2
8728-SKJLR,5,37.56471011763642,13,Drama,Mobile,1
3137-NYQQI,4,62.07607062681482,10,Romance,SmartTV,3
7706-DZNKK,5,41.747433685555606,24,Action,Mobile,4
0236-HFWSV,3,42.550038722492346,14,Action,Mobile,4
3900-AQPHZ,4,46.96374410180564,8,Comedy,Mobile,4
5842-POCOP,7,35.56552632806655,21,Action,SmartTV,3
2037-XJFUP,4,27.32269110254165,16,Action,Desktop,2
8823-RLPWL,4,66.56775273022352,18,Romance,Desktop,4
9505-SQFSW,5,30.525180309596315,1,Horror,Mobile,3
7314-OXENN,9,44.39231289171586,6,Romance,Mobile,2
3758-CKOQL,3,18.057284221578456,21,Horror,Desktop,2
0322-CHQRU,2,40.720681494062354,17,Horror,SmartTV,1
5676-CFLYY,7,45.627701125683025,20,Drama,Desktop,2
7521-AFHAB,4,11.295626460288908,26,Action,SmartTV,2
0285-INHLN,6,26.090448790018353,22,Romance,Mobile,2
4678-DVQEO,2,35.92151704699958,1,Drama,Mobile,2
5125-CNDSP,7,31.52594042300281,10,Drama,Mobile,4
0691-IFBQW,4,61.690918465846195,4,Drama,Mobile,3
4992-LTJNE,3,48.13933441902957,14,Action,Desktop,4
2202-OUTMO,4,50.148034761841515,11,Romance,SmartTV,2
0810-BDHAW,7,52.1698739712762,2,Action,SmartTV,1
0229-LFJAF,4,46.452214870605154,20,Drama,Desktop,3
7131-ZQZNK,3,42.83019835738942,24,Action,Mobile,1
3442-ZHHCC,3,70.40382981630691,12,Comedy,Desktop,1
5726-CVNYA,5,42.39698805414303,13,Drama,Mobile,4
9871-ELEYA,8,27.305196340076844,11,Drama,Mobile,4
4257-GAESD,3,38.42033339824993,2,Romance,Mobile,4
5173-WXOQV,4,18.905776145428558,1,Drama,SmartTV,1
2040-OBMLJ,8,44.95096479062074,16,Drama,Mobile,4
6286-ZHAOK,4,27.16212732702316,24,Comedy,SmartTV,1
3807-XHCJH,5,44.48214848447203,10,Action,Desktop,3
3009-JWMPU,7,34.42137750218526,16,Action,SmartTV,1
5671-RQRLP,6,50.945643296225356,2,Comedy,Desktop,4
1450-GALXR,10,66.73641037639061,27,Romance,Mobile,4
8859-AXJZP,7,84.71121516911343,27,Horror,Mobile,2
3174-AKMAS,8,42.70667219576638,7,Romance,Desktop,3
3138-BKYAV,6,48.145566351795715,9,Comedy,Desktop,1
9926-PJHDQ,6,59.48516406397299,11,Horror,SmartTV,4
7382-DFJTU,6,28.91952606157987,14,Horror,SmartTV,2
2798-NYLMZ,9,71.11021864017914,5,Romance,SmartTV,1
4289-DTDKW,2,54.39699330948789,3,Drama,Desktop,4
1820-TQVEV,3,21.718238416948342,0,Action,Desktop,1
2239-JALAW,3,60.383496203280075,2,Drama,Mobile,3
4853-RULSV,2,21.811132299663846,27,Drama,Desktop,4
8098-TDCBU,4,49.9738325739915,4,Action,Desktop,4
3551-GAEGL,2,38.55043179884613,28,Action,SmartTV,1
4785-NKHCX,6,15.621034316337418,26,Horror,Mobile,2
3196-NVXLZ,5,56.04818916957908,3,Romance,Mobile,3
6275-YDUVO,3,38.54514048372664,22,Romance,Desktop,1
0036-IHMOT,1,43.94516977944944,14,Romance,Desktop,2
0115-TFERT,3,62.04017189157694,16,Action,Mobile,2
4178-EGMON,10,15.90372680027093,21,Horror,Desktop,3
4220-TINQT,1,24.45070819275592,29,Horror,SmartTV,3
5318-YKDPV,4,50.03695899778611,1,Action,Desktop,1
7975-TZMLR,7,36.554245215904984,27,Horror,SmartTV,2
0295-QVKPB,4,53.44513444041179,26,Comedy,Mobile,4
4335-BSMJS,4,46.95088663251087,23,Action,SmartTV,2
2311-QYMUQ,8,40.76430680185584,14,Romance,SmartTV,1
3643-AHCFP,7,42.912067030152585,17,Romance,Mobile,4
9146-JRIOX,6,27.668915359198852,3,Horror,SmartTV,1
3104-OWCGK,3,60.34657791634091,23,Romance,Mobile,3
5337-IIWKZ,4,51.81031084860054,23,Drama,Mobile,1
9101-BWFSS,4,32.28864283537059,18,Comedy,Desktop,1
9650-VBUOG,8,40.8782425940729,7,Horror,SmartTV,4
3487-EARAT,6,47.48698658074014,0,Comedy,SmartTV,3
2672-TGEFF,3,54.97483385266832,5,Romance,SmartTV,3
9231-ZJYAM,5,37.17154047229675,15,Horror,SmartTV,3
4250-WAROZ,5,35.215731489152866,4,Drama,Desktop,4
8184-WMOFI,3,19.504070827428286,22,Drama,Desktop,1
6982-SSHFK,7,69.62364529891833,8,Romance,Mobile,2
6092-QZVPP,3,10.101401616747664,28,Drama,Desktop,1
4625-LAMOB,2,35.03453144451793,12,Comedy,Mobile,2
0727-BMPLR,2,58.65041784819444,13,Horror,Mobile,3
0392-BZIUW,11,72.45563160091154,29,Action,Mobile,4
1038-ZAGBI,3,41.12763854151084,18,Drama,Mobile,3
6549-NNDYT,3,56.06187511924758,7,Horror,Mobile,4
3027-ZTDHO,2,24.18704426597749,7,Horror,Desktop,4
0422-OHQHQ,2,25.24882278152099,7,Comedy,Desktop,3
6916-HIJSE,4,57.92140713084151,20,Comedy,Desktop,1
2316-ESMLS,7,35.81077108009816,9,Comedy,Mobile,2
9778-OGKQZ,4,21.724648077513198,18,Action,SmartTV,3
7408-OFWXJ,5,51.13531145872416,7,Action,Desktop,3
6007-TCTST,7,61.68875180831059,29,Comedy,Desktop,3
2252-NKNSI,4,31.027480977670816,25,Horror,Mobile,2
8713-IGZSO,6,48.834226730923724,22,Comedy,Desktop,4
7905-TVXTA,8,11.431077202692178,21,Action,SmartTV,4
7695-PKLCZ,4,70.11789724048357,24,Horror,Desktop,4
2382-BCKQJ,2,33.538637551069215,28,Romance,Desktop,4
8374-UULRV,2,23.8073560858704,10,Drama,Desktop,1
2207-NHRJK,5,40.715658185667515,6,Comedy,Desktop,2
3224-DFQNQ,2,32.354224920925574,13,Romance,Mobile,2
5275-PMFUT,4,43.46138076186862,0,Comedy,Desktop,2
4795-UXVCJ,4,52.14174855762477,9,Romance,Desktop,4
9777-IQHWP,9,50.225351527620376,29,Action,Desktop,3
