user_id,billing_cycle,payment_success,failed_payment_count,chargeback_flag,monthly_revenue
6131-FOYAS,3,1,0,0,59.6
3027-YNWZU,24,1,0,0,25.0
5609-IMCGG,22,1,0,0,84.35
4873-ILOLJ,18,1,0,0,90.35
4727-MCYZG,22,1,0,0,55.55
9481-WHGWY,23,1,0,0,75.35
2725-KXXWT,17,1,0,0,90.75
9565-DJPIB,8,1,0,0,89.6
4328-VUFWD,6,1,0,0,59.3
3301-LSLWQ,12,1,0,0,66.1
7473-ZBDSN,5,0,1,0,0.0
3166-PNEOF,24,1,0,0,86.45
5639-NTUPK,23,1,0,0,52.1
8780-YRMTT,12,1,0,0,47.4
8348-HFYIV,4,1,0,0,49.25
5140-FOMCQ,11,1,0,0,109.15
6242-SGYTS,5,1,0,0,94.95
8166-ORCHU,20,1,0,0,93.55
8414-OOEEL,22,1,0,0,79.5
8454-AATJP,1,1,0,0,115.05
6849-WLEYG,23,1,0,0,19.75
4659-NZRUF,17,1,0,0,95.15
4531-AUZNK,13,1,1,0,95.15
4191-XOVOM,7,1,0,0,105.4
2150-OEGBV,13,1,0,0,20.1
8429-XIBUM,21,1,1,0,101.35
1855-CFULU,7,1,0,0,20.05
4878-BUNFV,23,1,0,0,20.7
1872-EBWSC,20,1,0,0,20.35
2608-BHKFN,4,1,0,0,70.05
7026-YMSBE,24,1,1,0,19.7
7341-LXCAF,5,1,0,0,74.65
6997-UVGOX,16,1,0,0,85.45
9674-EHPPG,23,1,0,0,40.4
9462-MJUAW,20,1,0,0,50.4
8128-YVJRG,5,1,1,0,79.65
5440-VHLUL,8,1,0,0,105.2
5781-BKHOP,11,1,0,0,100.65
4283-FUTGF,13,1,1,0,79.85
5213-TWWJU,23,1,0,0,91.0
1569-TTNYJ,15,1,0,0,78.75
8628-MFKAX,7,1,0,0,116.75
2397-BRLOM,10,1,0,0,80.45
7629-WIXZF,12,1,0,0,59.1
5445-GLVOT,13,1,0,0,49.8
3976-HXHCE,18,1,0,0,19.3
2466-NEJOJ,14,0,0,0,0.0
0254-KCJGT,10,1,0,0,81.4
5472-CVMDX,10,1,0,0,38.9
6461-SZMCV,22,1,0,0,87.95
8150-QUDFX,7,1,0,0,19.85
9508-ILZDG,24,1,0,0,96.35
2346-DJQTB,10,1,1,0,24.15
1697-LYYYX,12,1,0,0,19.1
1942-OQFRW,8,1,0,0,44.0
4749-VFKVB,8,1,0,0,50.1
9640-ZSLDC,9,1,0,0,60.6
4231-LZUYM,20,1,0,0,25.65
7598-UAASY,2,1,0,0,76.4
7938-OUHIO,18,1,0,0,98.7
8510-AWCXC,18,1,0,0,100.8
6128-AQBMT,10,1,1,0,53.95
3594-BDSOA,20,1,0,0,20.4
0431-APWVY,22,1,0,0,90.1
5133-VRSAB,19,1,0,0,29.35
5996-DAOQL,16,1,0,0,20.45
6838-YAUVY,15,0,0,0,0.0
0484-JPBRU,6,1,0,0,25.25
7883-ROJOC,24,1,0,0,44.9
0244-LGNFY,14,1,0,0,92.65
7274-CGTOD,12,1,0,0,43.7
4295-YURET,18,1,0,0,72.6
3426-NIYYL,12,1,0,0,51.55
8225-BTJAU,19,1,0,0,79.25
4635-EJYPD,16,1,0,0,18.95
1866-ZSLJM,1,1,0,0,20.5
4636-TVXVG,14,1,0,0,19.95
4236-UJPWO,22,1,0,0,24.5
9392-XBGTD,14,1,0,0,20.6
3387-VATUS,17,1,0,0,94.85
6402-SSEJG,1,1,0,0,61.05
1143-NMNQJ,8,1,0,0,85.7
1169-SAOCL,2,1,0,0,106.65
1110-KYLGQ,16,1,0,0,108.25
9929-PLVPA,13,0,0,0,0.0
3518-PZXZQ,4,1,0,0,55.3
2371-JUNGC,14,1,0,0,20.25
7693-QPEFS,3,1,0,0,72.95
0924-BJCRC,5,1,0,0,89.45
5074-FBGHB,19,1,0,0,104.65
2351-BKRZW,15,1,0,0,75.2
4455-BFSPD,18,1,0,0,101.15
0415-MOSGF,13,1,0,0,44.4
1724-BQUHA,5,1,0,0,89.5
3948-KXDUF,7,1,1,0,68.75
2323-ARSVR,14,1,0,0,111.05
0815-MFZGM,9,1,0,0,99.0
4826-XTSOH,15,1,0,0,86.05
5480-XTFFL,3,0,0,0,0.0
8295-FHIVV,21,1,0,0,19.4
2495-INZWQ,23,1,0,0,44.55
9086-YJYXS,4,1,0,0,77.2
1179-INLAT,16,1,0,0,19.45
7909-FIOIY,7,1,0,0,24.85
4139-SUGLD,10,1,0,0,35.4
6857-VWJDT,12,1,0,0,95.65
6351-SCJKT,3,1,0,0,41.35
5468-BPMMO,21,1,0,0,19.6
5624-BQSSA,1,1,0,0,20.95
0197-PNKNK,10,1,0,0,84.45
2439-QKJUL,15,1,0,0,20.25
1194-SPVSP,18,1,0,0,19.65
9534-NSXEM,18,1,0,0,20.65
2408-WITXK,21,1,0,0,34.7
8929-KSWIH,12,1,0,0,99.3
2250-IVBWA,15,1,0,0,81.05
1810-MVMAI,13,1,0,0,67.6
9506-UXUSK,12,1,0,0,70.15
1229-RCALF,8,1,0,0,115.0
3572-UOLYZ,21,1,0,0,84.8
1429-UYJSV,7,1,0,0,19.7
5577-OTWWW,5,1,0,0,19.75
6100-QQHEB,11,1,0,0,92.55
6366-XIVKZ,21,1,1,0,63.15
3470-OBUET,20,1,0,0,74.0
2770-NSVDG,5,1,0,0,29.1
9375-MHRRS,16,1,0,0,50.05
2634-HCZGT,18,0,0,0,0.0
7503-QQRVF,2,1,0,0,74.3
4860-YZGZM,1,1,0,0,20.0
6599-GZWCM,1,1,0,0,74.65
2691-NZETQ,5,1,0,0,85.35
4404-HIBDJ,3,1,0,0,74.3
5533-NHFRF,12,1,0,0,44.4
7037-MTYVW,12,1,0,0,85.4
4760-THGOT,23,1,0,0,94.1
7295-JOMMD,24,1,0,0,98.1
4016-BJKTZ,17,1,0,0,108.9
6584-VQMYT,10,0,0,0,0.0
9838-BFCQT,4,1,0,0,26.1
2790-XUYMV,20,1,0,0,85.45
0581-MDMPW,11,1,0,0,88.95
5013-SBUIH,7,1,0,0,109.65
1023-BQXZE,7,1,0,0,74.35
9163-GHAYE,4,1,0,0,48.85
3904-UKFRE,2,1,0,0,80.1
5353-WILCI,4,1,0,1,56.05
0709-TVGUR,15,1,0,0,74.55
0058-EVZWM,6,1,0,0,89.8
6023-YEBUP,20,1,0,0,100.95
7209-JCUDS,23,1,0,0,94.9
7009-PCARS,2,1,0,0,19.1
0519-DRGTI,9,0,0,0,0.0
1017-FBQMM,3,1,0,0,106.05
3001-CBHLQ,22,1,0,0,104.9
1985-MBRYP,7,1,0,0,19.65
6158-DWPZT,16,1,0,0,24.1
9372-TXXPS,14,1,0,0,59.85
3259-QMXUN,13,1,0,0,86.1
1015-JPFYW,6,1,0,0,19.45
6645-MXQJT,15,1,0,1,97.1
4360-QRAVE,19,1,0,0,36.65
8433-WPJTV,7,1,0,0,103.9
5804-JMYIO,20,1,0,0,19.75
3763-GCZHZ,17,1,0,0,104.05
6484-LATFU,14,1,0,0,24.55
7599-NTMDP,21,1,0,0,48.7
0772-GYEQQ,21,1,0,0,88.35
0536-ACXIP,24,1,0,0,109.55
0936-NQLJU,5,1,0,0,20.65
4831-EOBFE,7,1,0,0,94.65
1575-KRZZE,5,1,0,0,55.2
3251-YMVWZ,1,1,0,0,24.05
4102-OQUPX,13,1,0,0,74.4
9170-GYZJC,16,1,0,0,79.9
4884-LEVMQ,10,1,0,0,20.45
8857-CUPFQ,23,1,0,0,19.25
7610-TVOPG,20,1,0,0,26.35
3638-DIMPH,11,1,0,0,43.8
1845-ZLLIG,5,1,0,0,50.15
8559-WNQZS,5,1,0,0,20.45
3999-QGRJH,12,1,0,0,69.7
1699-UOTXU,23,1,0,0,61.4
2454-RPBRZ,12,1,0,0,98.1
0635-WKOLD,5,1,0,0,70.75
5993-JSUWV,18,1,0,0,61.15
4518-FZBSX,2,1,0,0,20.25
5387-ASZNZ,4,1,0,0,63.85
6988-CJEYV,11,1,1,0,98.7
2002-MZHWP,15,1,0,0,20.5
3097-FQTVJ,22,0,0,0,0.0
5465-BUBFA,20,1,0,0,19.3
7299-GNVPL,20,1,0,0,84.4
9743-DQKQW,22,1,0,0,25.1
1215-VFYVK,11,1,0,0,48.25
9371-BITHB,16,1,0,0,19.85
2265-CYWIV,8,1,0,0,99.6
9093-FPDLG,24,0,0,0,0.0
0541-FITGH,11,1,0,0,62.15
6985-HAYWX,5,1,0,0,79.3
7508-KBIMB,3,1,0,0,56.25
6838-HVLXG,14,1,0,0,20.3
2277-DJJDL,17,1,0,0,99.0
1897-OKVMW,24,1,0,0,90.6
5485-ITNPC,4,1,0,1,85.9
0233-FTHAV,12,1,0,0,79.2
4644-PIZRT,2,0,0,0,0.0
8922-NPKBJ,23,1,1,0,19.35
2740-TVLFN,8,1,0,0,50.15
7771-CFQRQ,7,1,0,0,63.8
9512-PHSMG,19,1,0,0,20.55
6963-EZQEE,23,1,1,0,88.55
2452-KDRRH,1,1,0,0,101.4
2004-OCQXK,7,1,0,0,81.95
5027-QPKTE,3,0,0,0,0.0
4146-SVFUD,18,1,0,0,44.6
1564-HJUVY,21,1,1,1,63.75
3617-XLSGQ,17,1,0,0,109.25
7517-LDMPS,6,1,0,0,84.6
7244-KXYZN,6,1,0,0,20.45
5226-NOZFC,8,1,0,0,85.75
2672-HUYVI,7,1,0,0,91.1
1400-WIVLL,24,1,0,0,107.95
7508-MYBOG,20,1,0,0,86.1
8148-NLEGT,23,1,0,0,22.95
0148-DCDOS,7,1,0,0,94.7
8347-GDTMP,24,1,0,0,19.45
9992-RRAMN,6,1,0,0,85.1
6746-WAUWT,13,1,0,0,19.7
0310-MVLET,15,0,0,0,0.0
0428-IKYCP,1,1,0,0,87.0
4550-VBOFE,5,1,0,0,102.95
2187-PKZAY,23,1,0,0,79.95
4003-OCTMP,3,1,1,0,64.0
6652-YFFJO,11,1,0,0,64.9
7225-IILWY,13,1,0,0,25.75
5248-RPYWW,9,1,0,0,90.15
7923-IYJWY,23,1,0,0,116.1
3170-GWYKC,4,1,0,0,104.95
5696-QURRL,21,1,0,1,45.05
7409-KIUTL,9,1,0,0,71.0
9830-ECLEN,14,1,2,0,50.0
1732-VHUBQ,17,1,0,0,70.55
0495-RVCBF,17,1,0,0,79.7
2668-TZSPS,13,1,0,0,20.45
7854-EDSSA,10,1,0,0,59.0
8869-TORSS,19,1,0,0,60.35
7446-SFAOA,22,1,0,0,19.85
9522-ZSINC,10,1,1,0,19.95
8234-GSZYK,16,1,0,0,26.45
6505-OZNPG,13,1,0,0,63.4
6164-HAQTX,2,1,0,0,53.95
0679-IDSTG,21,1,1,1,69.25
7765-LWVVH,22,1,0,0,95.1
1658-TJVOA,10,1,0,0,74.1
0953-LGOVU,13,1,0,1,35.5
2115-BFTIW,11,1,0,0,70.95
4692-NNQRU,24,1,0,0,79.2
7742-MYPGI,13,1,0,0,48.8
0611-DFXKO,11,1,0,0,89.0
7780-OTDSO,6,1,0,0,99.4
9619-GSATL,3,1,1,0,55.45
5622-UEJFI,22,1,1,0,25.4
9747-DDZOS,1,1,0,0,73.5
0674-DGMAQ,23,1,0,0,93.5
6203-HBZPA,21,1,0,0,63.9
0484-FFVBJ,20,1,0,1,64.85
0301-FIDRB,14,1,0,0,63.8
4139-JPIAM,14,1,0,0,44.45
2181-TIDSV,9,1,0,0,19.95
2761-XECQW,15,1,1,0,43.35
1936-CZAKF,15,1,0,0,49.65
9453-PATOS,22,1,0,0,85.1
0564-JJHGS,20,1,0,0,95.5
3348-CFRNX,13,1,0,0,92.35
4402-FTBXC,2,1,0,0,89.8
1428-GTBJJ,17,1,0,0,74.55
2931-XIQBR,2,1,1,0,103.05
0106-UGRDO,15,1,1,0,116.0
5542-TBBWB,16,1,1,0,69.9
1930-QPBVZ,24,1,0,0,95.1
2606-PKWJB,5,1,0,0,40.25
5322-ZSMZY,10,1,0,0,25.75
8059-UDZFY,2,1,0,0,105.35
7740-BTPUX,15,1,0,0,113.6
5220-AGAAX,19,1,0,0,24.0
0208-BPQEJ,19,1,0,0,19.4
9435-JMLSX,6,1,0,0,86.1
3352-ALMCK,3,1,0,0,102.65
5312-IRCFR,24,1,1,0,92.85
5294-IMHHT,14,1,0,0,97.75
8802-UNOJF,11,1,0,0,83.8
6313-GIDIT,13,1,0,0,54.45
6176-YJWAS,1,1,0,0,97.95
5310-NOOVA,14,1,0,0,19.95
4526-EXKKN,12,1,0,0,24.6
5311-IHLEI,4,1,0,0,50.95
3987-KQDDU,3,1,0,0,75.6
3404-JNXAX,5,1,1,0,80.75
5131-PONJI,19,1,0,0,90.4
2845-AFFTX,6,1,1,0,99.8
3489-VSFRD,10,1,0,0,60.25
3345-JHUEO,4,1,0,0,20.2
5815-HGGHV,3,1,0,0,64.15
5260-UMPWX,10,1,0,0,20.25
2249-YPRNG,20,1,0,0,105.85
7410-YTJIK,17,1,0,0,75.45
4626-GYCZP,15,1,0,0,93.85
5649-RXQTV,11,1,0,0,99.0
2674-MIAHT,20,1,0,0,80.3
2576-HXMPA,8,1,0,0,19.55
7587-AOVVU,23,1,0,0,100.75
5590-BYNII,7,1,0,0,100.75
6898-MDLZW,6,0,0,0,0.0
3237-AJGEH,23,1,0,0,31.0
4707-YNOQA,10,1,1,0,25.6
9357-UJRUN,9,0,0,0,0.0
1591-NFNLQ,16,1,0,0,80.0
8648-PFRMP,8,1,0,0,46.35
7663-CUXZB,23,1,0,0,113.75
0258-NOKBL,2,1,0,0,90.4
1163-VIPRI,17,1,0,0,109.3
2815-CPTUL,10,1,0,0,70.25
9348-ROUAI,17,1,0,0,90.3
9443-JUBUO,14,1,0,0,65.25
0596-BQCEQ,1,1,1,0,100.15
1481-ZUWZA,19,1,0,0,94.5
3043-TYBNO,17,1,0,0,60.65
4830-FAXFM,20,1,1,0,24.1
5906-BFOZT,9,1,0,0,19.5
2960-NKRSO,7,1,0,0,85.95
8996-ZROXE,5,1,0,0,53.5
5598-IKHQQ,19,1,1,0,25.45
0397-ZXWQF,21,1,0,1,20.5
5266-PFRQK,22,1,1,1,20.85
4674-HGNUA,21,1,0,0,89.9
6765-MBQNU,15,0,1,0,0.0
9786-IJYDL,23,1,0,0,113.2
1303-SRDOK,9,0,0,0,0.0
3769-MHZNV,20,1,0,0,20.1
6295-OSINB,6,1,0,0,109.65
3308-MHOOC,21,1,1,0,19.2
2309-OSFEU,19,1,0,0,33.9
2207-QPJED,18,1,0,0,90.0
4177-JPDFU,22,1,0,0,34.0
2239-CFOUJ,8,1,0,0,20.4
8046-DNVTL,1,1,0,0,38.6
2209-XADXF,20,1,0,0,25.25
6620-JDYNW,16,1,0,0,60.6
1891-FZYSA,2,1,0,0,89.95
4770-UEZOX,4,1,0,0,74.75
1038-RQOST,15,1,0,0,20.6
7613-LLQFO,9,1,0,0,84.45
4568-TTZRT,7,1,0,0,20.4
9513-DXHDA,1,1,0,0,81.7
2640-PMGFL,14,1,0,0,79.5
3801-HMYNL,11,1,0,0,89.15
0516-QREYC,1,1,0,0,20.3
9685-WKZGT,8,1,0,0,74.95
6022-UGGSO,7,1,0,0,74.4
8084-OIVBS,7,1,0,0,20.0
8896-BQTTI,16,1,0,0,25.0
3865-QBWSJ,4,1,0,0,80.45
3352-RICWQ,12,1,0,0,19.75
2160-GPFXD,20,0,1,0,0.0
2065-MMKGR,7,1,0,0,71.0
5857-TYBCJ,4,1,0,0,89.2
1498-NHTLT,22,1,1,0,86.75
4484-CGXFK,5,0,0,0,0.0
1402-PTHGN,16,1,0,0,61.5
4176-RELJR,22,1,0,0,25.1
6214-EDAKZ,24,1,0,0,55.15
5199-FPUSP,23,1,0,0,34.05
6377-KSLXC,13,1,0,0,19.95
1796-JANOW,4,0,0,0,0.0
0238-WHBIQ,7,1,0,0,89.7
8735-NBLWT,22,1,0,0,20.4
6651-RLGGM,7,1,0,0,26.3
6127-ISGTU,19,1,1,1,84.95
1614-JBEBI,6,1,0,0,20.7
8740-XLHDR,15,1,0,0,43.25
1208-DNHLN,1,1,0,0,48.35
1761-AEZZR,1,1,0,0,79.55
3923-CSIHK,11,1,0,0,71.05
5696-EXCYS,6,1,0,0,19.45
5795-KTGUD,6,1,0,0,110.8
7120-RFMVS,22,1,0,0,84.5
7924-GJZFI,4,1,0,0,69.3
4702-HDRKD,6,1,0,0,49.35
8512-WIWYV,19,1,1,0,20.35
5897-ZYEKH,11,1,0,0,105.6
5456-ITGIC,14,1,0,0,64.45
7317-GGVPB,13,1,1,0,108.6
1406-PUQVY,19,1,0,0,49.9
1322-AGOQM,16,1,0,0,30.3
3677-IYRBF,13,1,1,0,30.4
5692-FPTAH,7,1,0,0,45.4
9114-AAFQH,21,1,0,0,65.65
8715-KKTFG,22,1,0,0,103.3
1550-LOAHA,21,1,0,0,84.15
1728-BQDMA,22,1,0,0,44.45
0268-QKIWO,3,1,0,0,19.75
0876-WDUUZ,13,1,0,0,85.4
5117-ZSMHQ,19,1,0,0,89.9
5151-HQRDG,14,1,0,0,55.05
0960-HUWBM,15,1,0,0,104.1
6465-GSRCL,1,0,0,0,0.0
0617-FHSGK,8,1,0,0,75.2
0263-FJTQO,15,1,0,0,70.5
7319-ZNRTR,8,1,0,0,19.6
2858-MOFSQ,1,1,0,0,55.85
7503-EPSZW,16,1,0,0,24.05
7089-XXAYG,23,1,0,0,38.1
8118-LSUEL,5,1,0,0,106.4
8070-AAWZP,18,1,0,0,34.25
1666-JXLKU,1,1,0,0,100.05
7855-DIWPO,12,1,0,0,68.65
5133-POWUA,21,1,0,0,45.8
5652-MSDEY,16,1,0,0,75.75
7005-CCBKV,12,1,0,0,84.4
1810-BOHSY,9,1,0,0,96.4
1784-BXEFA,17,1,0,0,20.55
7351-MHQVU,7,1,0,0,50.95
9224-VTYID,19,1,0,0,90.5
9500-IWPXQ,24,1,0,0,79.4
5762-TJXGK,2,1,0,0,58.75
4504-YOULA,14,1,0,0,59.45
5569-IDSEY,9,1,0,0,105.7
4250-FDVOU,13,1,0,0,56.25
7284-ZZLOH,5,0,0,0,0.0
5277-ZLOOR,7,1,0,0,85.55
2141-RRYGO,8,1,0,0,68.65
1777-JYQPJ,11,1,0,0,24.3
6376-GAHQE,12,1,0,0,77.85
3401-URHDA,4,1,1,0,59.9
1599-EAHXY,22,1,0,0,23.95
8631-XVRZL,17,0,0,0,0.0
5052-PNLOS,12,1,0,0,105.35
3853-LYGAM,15,1,0,0,95.65
6979-ZNSFF,20,1,0,0,87.05
5751-USDBL,6,1,0,0,81.0
5680-LQOGP,10,1,0,0,82.45
2386-LAHRK,15,1,1,0,53.5
8189-DUKMV,9,1,0,0,20.5
6032-IGALN,5,1,0,0,25.1
9931-DCEZH,5,1,0,0,54.4
1898-JSNDC,19,1,0,0,58.6
0315-LVCRK,15,1,0,0,84.8
3911-RSNHI,3,1,0,0,61.4
2410-CIYFZ,3,1,0,0,20.4
4248-HCETZ,11,1,0,0,79.65
5505-OVWQW,8,1,0,0,20.15
7271-AJDTL,13,1,0,0,94.45
1867-TJHTS,9,1,0,0,79.8
0516-WJVXC,1,1,0,0,54.2
9174-FKWZE,10,1,0,0,19.45
6860-YRJZP,19,1,0,0,74.05
4429-WYGFR,13,1,0,0,49.15
2817-LVCPP,20,1,0,0,19.4
5038-ETMLM,12,1,0,0,113.65
5056-FIMPT,22,1,1,0,106.0
4521-WFJAI,11,1,0,0,25.95
6569-KTMDU,11,1,1,0,19.1
8809-RIHDD,23,1,0,0,103.4
8809-XKHMD,16,1,0,0,100.55
0396-YCHWO,10,1,0,0,95.4
0867-LDTTC,15,1,1,0,75.15
4822-NGOCH,15,1,0,0,84.45
9391-DXGGG,13,1,0,0,89.15
9844-FELAJ,10,1,0,0,107.9
2122-SZZZD,24,1,0,0,19.5
5307-DZCVC,24,1,0,0,85.95
3148-AOIQT,18,1,1,0,24.95
8679-JOEVF,5,1,0,0,59.4
8395-ETZKQ,15,1,0,0,19.5
6692-YQHXC,14,1,0,0,69.95
3889-VWBID,8,1,0,0,82.85
5222-JCXZT,11,1,0,0,19.0
9754-CLVZW,10,1,0,0,38.85
1432-FPAXX,14,1,0,0,30.6
2739-CCZMB,22,1,0,0,20.35
7080-TNUWP,7,1,0,0,95.0
0496-AHOOK,1,1,0,0,74.4
8336-TAVKX,8,1,0,0,78.45
2468-SJFLM,3,1,0,0,74.3
3181-VTHOE,13,1,0,1,51.05
7168-HDQHG,16,1,0,0,19.2
4803-AXVYP,13,1,0,0,99.55
3884-HCSWG,17,1,0,0,70.0
4567-AKPIA,23,1,0,0,109.1
5077-DXTCG,20,1,0,0,45.3
1142-WACZW,23,1,1,0,29.85
7901-HXJVA,18,1,0,0,76.45
5649-ANRML,6,1,0,0,95.1
4892-VLANZ,9,1,0,0,19.8
5924-IFQTT,11,1,0,0,72.8
7968-QUXNS,6,1,0,0,18.95
2919-HBCJO,14,1,0,0,76.65
4236-XPXAV,11,1,0,0,99.15
8903-WMRNW,3,1,0,0,101.75
2452-SNHFZ,4,1,0,0,75.45
3629-WEAAM,7,1,0,0,64.1
6029-CSMJE,9,1,0,0,25.65
7993-NQLJE,24,1,0,0,75.1
9909-DFRJA,8,1,0,0,95.85
9099-FTUHS,17,1,0,0,54.4
0581-BXBUB,21,0,0,0,0.0
4962-CHQPW,10,1,0,0,19.85
9467-ROOLM,17,1,0,0,19.05
3030-YZADT,13,1,0,0,44.95
7410-KTVFV,2,1,0,0,49.55
5150-ITWWB,19,1,0,0,94.85
2253-KPMNB,14,1,0,0,46.25
1345-ZUKID,11,1,0,0,19.35
6429-SHBCB,7,1,1,0,69.6
9281-OFDMF,17,1,0,0,90.7
2603-HVKCG,23,1,0,1,101.4
1834-WULEG,21,1,0,0,20.25
9097-ZUBYC,20,1,0,0,48.8
5148-ORICT,12,1,0,0,74.35
4893-GYUJU,2,1,0,0,19.35
4578-PHJYZ,20,1,0,0,68.75
7272-QDCKA,16,1,0,0,100.2
8908-SLFCJ,13,1,0,0,20.85
8393-DLHGA,22,1,0,0,95.9
9766-HGEDE,1,1,0,0,19.35
6968-MHOMU,8,1,0,0,45.0
7395-IGJOS,6,1,0,0,81.5
5044-XDPYX,24,1,1,0,25.5
1814-WFGVS,13,1,0,0,48.9
2834-SPCJV,23,1,0,0,84.1
3721-WKIIL,18,1,1,0,19.6
6734-CKRSM,17,1,0,0,20.0
1265-ZFOSD,12,1,0,0,81.3
6568-POCUI,18,1,0,0,95.2
7890-VYYWG,6,1,0,0,36.45
5197-LQXXH,6,1,0,1,83.3
9907-SWKKF,18,1,0,0,25.05
3457-PQBYH,15,1,0,0,20.3
7682-AZNDK,15,1,0,0,89.85
0587-DMGBH,16,1,0,0,49.85
5384-ZTTWP,8,1,0,0,19.8
3745-HRPHI,16,1,0,0,54.65
7636-OWBPG,22,1,0,0,29.35
1231-YNDEK,13,1,0,0,19.15
1407-DIGZV,4,1,0,0,19.1
6397-JNZZG,22,1,0,0,55.55
0570-BFQHT,1,1,0,0,80.55
4393-OBCRR,3,1,0,0,20.25
3523-QRQLL,9,1,0,0,69.5
8564-LDKFL,22,1,0,0,106.0
3696-DFHHB,4,1,0,0,25.5
0895-DQHEW,11,1,0,0,104.3
4717-GHADL,10,1,0,0,79.6
5501-TVMGM,4,1,0,0,55.25
5879-HMFFH,22,1,0,0,88.05
6772-WFQRD,22,1,0,0,20.4
3810-DVDQQ,8,1,0,0,117.6
6972-SNKKW,3,1,0,0,20.0
3694-GLTJM,16,1,1,1,19.65
8550-XSXUQ,17,1,0,0,70.55
8149-RSOUN,7,1,1,0,93.85
9055-MOJJJ,21,1,0,0,65.8
4359-INNWN,3,1,0,0,20.05
0585-EGDDA,7,1,1,0,80.0
4032-RMHCI,12,1,0,0,35.4
0549-CYCQN,2,1,0,0,79.6
3481-JHUZH,14,1,0,0,80.25
7250-EQKIY,6,1,0,0,50.45
3594-IVHJZ,7,1,0,0,20.45
6869-FGJJC,4,0,0,0,0.0
3896-ZVNET,11,1,0,0,24.7
8205-VSLRB,5,1,0,0,77.3
5960-MVTUK,10,1,1,0,29.75
6817-WTYHE,11,0,0,0,0.0
3082-VQXNH,15,1,0,0,29.8
4013-UBXWQ,19,0,0,0,0.0
4931-TRZWN,3,1,0,0,71.95
0750-EKNGL,6,1,0,0,20.75
7669-LCRSD,23,1,0,0,56.3
3567-PQTSO,20,1,0,0,105.25
5519-NPHVG,16,1,0,0,94.2
8043-PNYSD,22,1,0,0,19.55
9938-EKRGF,4,1,0,0,84.45
2703-AMTUL,13,1,1,0,53.65
0928-JMXNP,22,1,0,0,29.9
8173-RXAYP,6,1,0,0,19.7
4825-XJGDM,23,1,0,0,43.7
5402-HTOTQ,23,1,0,0,55.3
6734-JDTTV,16,1,0,0,19.85
7850-THJMU,16,1,0,0,19.65
3890-RTCMS,22,1,0,0,49.45
8849-GYOKR,12,1,0,0,106.55
3148-BLQJT,16,1,0,0,20.1
3717-FDJFU,6,1,0,0,20.45
3665-JATSN,2,1,0,0,39.7
7966-YOTQW,16,0,0,0,0.0
0461-CVKMU,4,1,1,0,83.8
8806-EAGWC,9,1,0,0,55.15
8853-TZDGH,9,1,0,0,111.6
7779-LGOVN,8,1,0,0,86.65
4324-BZCKL,8,1,0,0,55.55
6924-TDGMT,22,1,0,0,20.55
9710-ZUSHQ,9,1,0,0,106.75
1536-YHDOE,15,1,0,0,62.1
8123-QBNAZ,17,1,0,0,104.5
3629-ZNKXA,21,1,0,0,101.8
4827-LTQRJ,21,1,0,0,110.6
7711-YIJWC,17,0,1,0,0.0
5482-VXSXJ,3,1,0,0,93.2
7365-BVCJH,2,1,0,0,24.4
9620-ENEJV,14,1,0,0,70.55
4183-WCSEP,24,1,0,0,78.45
2378-YIZKA,6,1,0,0,85.0
5498-TXHLF,8,1,0,0,87.45
0689-DSXGL,14,1,0,0,85.8
6818-DJXAA,3,0,0,0,0.0
9722-UJOJR,6,1,0,0,70.75
0464-WJTKO,8,1,0,0,20.1
8902-ZEOVF,1,1,0,0,20.05
6778-EICRF,1,1,0,0,74.8
2662-NNTDK,13,1,0,0,24.8
4132-KALRO,19,1,0,0,100.85
3902-FOIGH,18,1,0,0,101.35
6772-KSATR,13,1,0,0,81.7
7112-OPOTK,8,1,0,0,68.25
2874-YXVVA,14,1,0,0,105.1
1245-HARPS,9,1,0,0,20.4
4210-QFJMF,10,1,0,0,79.15
4323-ELYYB,1,1,0,0,20.0
4293-ETKAP,10,1,0,0,79.4
6064-PUPMC,13,1,0,0,57.2
6504-VBLFL,20,1,0,0,58.6
6322-PJJDJ,19,1,1,0,94.8
0330-BGYZE,1,1,0,0,102.5
1085-LDWAM,22,1,0,0,20.35
7586-ZATGZ,9,1,0,0,84.9
7197-VOJMM,18,1,1,0,69.2
3318-OSATS,17,1,0,0,95.45
5828-AVIPD,22,1,0,0,100.95
1843-TLSGD,2,1,0,0,20.85
9626-VFRGG,23,1,0,0,88.5
7075-BNDVQ,23,1,0,0,35.0
9143-CANJF,18,1,0,0,55.15
7284-BUYEC,22,1,0,0,50.95
2041-JIJCI,10,1,0,0,64.0
1086-LXKFY,18,1,0,0,69.1
4900-MSOMT,1,1,0,0,80.2
2229-VWQJH,21,1,0,0,49.3
9194-GFVOI,19,1,0,0,84.35
1336-EZFZY,5,1,0,0,20.05
4282-MSACW,5,0,0,1,0.0
1403-LKLIK,6,1,0,0,20.1
2636-ALXXZ,1,1,0,0,69.6
7774-OJSXI,24,0,0,0,0.0
7786-WBJYI,4,1,0,0,77.95
0136-IFMYD,4,1,0,0,109.95
5144-TVGLP,7,1,0,0,94.75
9643-AVVWI,23,1,0,0,80.0
0253-ZTEOB,6,1,0,0,79.65
2706-QZIHY,2,1,0,0,25.2
6061-PQHMK,16,1,0,0,19.9
9885-CSMWE,9,1,0,0,78.45
